ticker,date,pattern,status,rs_1m_pct,rs_3m_pct,rs_6m_pct
CRTO,2021-02-10,UT,OK,26.570545829042214,46.39666468135795,77.47292418772562
APPS,2021-02-04,UT,OK,23.165137614678887,110.45068582625733,314.6718146718147
VERU,2021-02-10,UT,OK,101.78010471204186,677.016129032258,511.7460317460317
TDC,2021-02-05,UDS,OK,16.897147796024203,41.253263707571804,31.502187651920277
CCJ,2021-02-10,UT,OK,5.800139762403922,62.44635193133048,46.563407550822845
ENPH,2021-02-10,UDS,OK,-3.5244202304614114,63.306945237900926,178.53563474387525
GP,2021-02-12,CPH,insufficient_history,,,
POWW,2021-02-16,CPH,insufficient_history,,,
PACB,2021-02-11,UT,OK,33.9754816112084,209.0909090909091,926.8456375838927
EVER,2021-02-23,DT SW,OK,10.359355638166058,14.03329065300898,17.55543822597676
QS,2021-02-17,UDS,insufficient_history,,,
UPWK,2021-02-24,UTU,OK,24.715840386940748,48.14708417121516,249.74567650050864
PI,2021-02-11,UT,OK,16.654478976234,105.24284335799292,144.2020665901263
DAC,2021-02-16,UT,OK,23.649099399599738,205.60593569661992,600.7561436672968
TLRY,2021-02-18,DT,OK,59.94923857868022,311.89542483660136,346.31728045325787
PUBM,2021-02-24,UDS,insufficient_history,,,
INSP,2021-02-24,UDS,OK,-0.14039219238258793,23.60558327260498,98.09540921750066
DAO,2021-02-25,DT SW,OK,-16.060016671297582,-4.003813155386071,-8.50999394306482
MNSO,2021-02-25,UDS,insufficient_history,,,
SPT,2021-02-24,UTU,OK,4.349838037945397,51.85185185185188,97.46059544658496
XNCR,2021-02-24,SW,OK,-0.3092783505154628,18.272994129158505,36.1204954954955
ABNB,2021-02-26,UDS,insufficient_history,,,
BILI,2021-02-25,UDS,OK,-5.310195873985258,111.90000000000002,175.6721595836947
RVLV,2021-02-25,UDS,OK,-3.217299578059074,88.78600823045268,76.35752042287365
OPRX,2021-02-25,UT,OK,23.64066193853427,156.4868479714668,205.36093418259026
BYND,2021-02-26,SW,OK,-23.058395332655344,1.9792849035187299,15.452574090434501
AMCX,2021-02-26,UDS,OK,-11.29867959217783,69.44444444444444,110.5952380952381
NTRA,2021-02-26,UDS,OK,-0.7573683730267344,26.479823235259925,66.14726550565233
NNOX,2021-03-02,DT,OK,-37.76728686475978,-2.7132624267419136,80.94469115865968
CVNA,2021-02-26,UDS,OK,0.8915930050128251,9.821726091302896,29.926575666485977
SE,2021-03-02,UTU,OK,13.072163072163058,39.848058525604955,62.26575253019915
LPSN,2021-02-26,UDS,OK,-13.010318528488106,5.018956490341209,-3.259604190919685
ETSY,2021-02-26,UDS,OK,-3.341323809989716,40.9272467902996,57.45935607268091
ZM,2021-03-02,UDS,OK,8.206767215193222,-7.676011899396018,39.01859644359984
SSYS,2021-03-01,DT,OK,-23.559397163120554,127.20685111989462,141.1888111888112
KOPN,2021-03-02,UDS,OK,85.67103935418767,478.6163522012578,503.2786885245901
AMRC,2021-03-02,UDS,OK,7.96365579903795,36.57876943881002,84.25053207661904
MRVI,2021-03-03,UDS,insufficient_history,,,
AMBA,2021-03-03,UDS,OK,20.506570580754556,46.02542699370744,118.63103249375118
XPEV,2021-03-08,DT,OK,-41.014309764309765,-49.94642857142857,32.90659080132765
RRGB,2021-03-04,UT,OK,18.37655016910935,56.63848831427152,183.78378378378378
VERI,2021-03-05,UDS,OK,-13.234555499748879,36.66930379746833,279.67032967032964
FLGT,2021-03-05,UDS,OK,-24.195692634937515,86.54307524536532,195.74688796680496
OPTT,2021-03-08,DT,OK,-45.02074688796681,3.112840466926081,147.66355140186914
AHCO,2021-03-04,UDS,OK,-24.059775840597762,2.1098459477561837,43.61752237399905
QTRX,2021-03-03,UDS,OK,19.09175162187211,77.07854846118511,118.53741496598636
DQ,2021-03-09,DT,OK,-33.70755498297597,83.77551020408163,256.84565088171195
PRTS,2021-03-09,DT,OK,-16.377040547656662,-3.4650455927051627,41.659232827832305
YQ,2021-03-09,DT,insufficient_history,,,
UNFI,2021-03-10,CPH,OK,15.43116490166414,66.50300054555376,70.78903189703412
BTAI,2021-03-11,SW,OK,-24.583333333333336,-2.4784482758620663,7.609988109393595
MTLS,2021-03-09,DT,OK,-57.51404494382022,-35.08583690987125,-25.271739130434778
CLNE,2021-03-10,DT,OK,-9.020817270624516,175.05827505827506,359.1439688715954
LODE,2021-03-11,DT U,OK,94.31279620853078,283.177570093458,283.177570093458
AMC,2021-03-11,DT U,OK,59.38511326860842,176.68539325842696,53.42679127725856
FINV,2021-03-11,DT U,OK,15.78947368421051,121.9298245614035,204.8192771084337
ASAN,2021-03-11,DT U,insufficient_history,,,
YALA,2021-03-15,UTU,insufficient_history,,,
BEKE,2021-03-16,SW,OK,-15.960451977401124,-12.5,22.60457449000617
XNET,2021-03-16,UTU,OK,5.449591280653965,167.82006920415228,141.12149532710282
RSI,2021-03-11,DT,insufficient_history,,,
QFIN,2021-03-16,U,OK,11.472275334608039,152.16262975778542,173.45215759849904
PAR,2021-03-16,UDS,OK,-11.130973662257182,28.36977104493026,80.38219641993223
NFE,2021-03-16,UDS,OK,-18.15028901734105,-18.055555555555568,33.79527559055118
FUTU,2021-03-16,UDS,OK,-5.707385280284727,229.68888888888893,382.62849707221864
SNDL,2021-03-18,DT SW,OK,-29.680365296803647,200.3705870879657,470.3703703703703
CSIQ,2021-03-18,UDS,OK,-28.472702142363516,7.11513583441139,32.39526702910138
UPST,2021-03-18,UDS,insufficient_history,,,
BNGO,2021-03-24,DT SW,OK,-29.367088607594937,1450.0,1218.1102362204724
TLS,2021-03-26,UDS,insufficient_history,,,
HYFM,2021-03-31,DT SW,insufficient_history,,,
TIGR,2021-03-26,DT,OK,-39.08045977011494,108.50253807106598,267.5615212527964
BOXL,2021-03-26,UDS,OK,-2.033898305084736,65.14285714285715,102.09790209790212
CHWY,2021-03-31,DT SW,OK,-23.301526717557252,-13.20591728754994,42.593578144403054
SOS,2021-05-05,DT,OK,-15.062761506276146,26.086956521739136,111.45833333333334
RUN,2021-05-06,DT,OK,-25.5780860903593,-43.55099838100378,-22.775932078257654
HZO,2021-04-22,UDS,OK,-19.146740065370725,9.608208955223873,59.91833957128274
DLPN,2021-04-16,DT,OK,81.85483870967741,121.62162162162159,150.59035977219057
PLMR,2021-05-06,DT,OK,-10.768592756427985,-41.35017263310922,-29.003519577650682
BCRX,2021-05-06,UDS,OK,5.5335968379446765,3.689320388349504,177.7633289986996
PSNL,2021-05-06,DT,OK,-15.127067365873337,-47.18875502008033,-14.367114367114375
HIMX,2021-05-06,UDS,OK,-14.958448753462605,9.838998211091221,254.91329479768785
GRPN,2021-05-07,UDS,OK,-2.3738280470776085,35.23072672008843,137.22733882695107
NET,2021-05-07,UDS,OK,-1.3990007137758775,-16.823217726396933,30.197926484448633
TWST,2021-05-07,DT,OK,-18.2858038232529,-47.229951935239065,20.8574739281576
PTON,2021-05-07,DT,OK,-27.274305555555557,-46.81647940074907,-24.995523724261414
ROKU,2021-05-07,DT,OK,-21.47988505747127,-34.32097624110197,39.65305420413778
BILL,2021-05-07,UDS,OK,-13.95655905459826,-6.820619146350171,30.669741327451394
DDOG,2021-05-07,DT,OK,-17.59815242494226,-36.240171551107935,-20.83425782116708
BNTX,2021-05-10,UTU,OK,60.459428771071735,56.25584758016502,102.56919175212262
NTRA,2021-05-07,UDS,OK,-5.03845395385526,-17.287873582961176,34.69930069930069
U,2021-05-12,DT,OK,-13.734693877551019,-33.95312499999999,-28.957983193277304
UPST,2021-05-12,DT,insufficient_history,,,
DDD,2021-05-11,DT,OK,-25.64853556485356,-66.05539637058261,171.7125382262997
SNDL,2021-05-12,DT,OK,-20.430107526881724,-55.15151515151515,196.0
FUBO,2021-05-12,DT,OK,-17.236533957845435,-62.20320855614973,18.431635388739952
SONO,2021-05-13,DT,OK,-26.339181286549707,-0.031746031746038295,106.89881734559789
CELH,2021-05-13,UDS,OK,-18.469247083775187,-24.21537703302119,91.33101895056429
BOOT,2021-05-13,UT,OK,2.378067252347793,12.593703148425783,62.397885631907755
CRCT,2021-05-14,DT,insufficient_history,,,
PLBY,2021-05-13,DT,insufficient_history,,,
OSCR,2021-05-14,DT SW,insufficient_history,,,
AEVA,2021-05-14,DT,insufficient_history,,,
AVIR,2021-05-14,DT,OK,-64.78563576401612,-78.13921747042767,-28.65627319970305
PUBM,2021-05-14,DT,insufficient_history,,,
DASH,2021-05-14,DT,insufficient_history,,,
BNGO,2021-05-14,DT,OK,-31.361867704280154,-62.30769230769231,739.5202741290691
GEVO,2021-05-14,DT,OK,-34.25414364640884,-66.33663366336634,349.05660377358487
PRPL,2021-05-17,DT SW,OK,-6.446776611694149,-21.03264996203493,19.95386389850058
LSPD,2021-05-20,SW,OK,-10.36204744069913,-21.988319978269722,44.50314465408805
DLPN,2021-05-18,DT SW,OK,5.027322404371581,99.37759336099583,180.5839416058394
VNET,2021-05-26,DT,OK,-29.758358159549825,-44.595300261096604,-12.059676750932447
IQ,2021-05-18,DT,OK,-16.885676741130094,-49.621664675428114,-51.66220863584257
RLX,2021-06-02,DT SW,insufficient_history,,,
URBN,2021-05-26,UDS,OK,-3.717984026439003,0.8946608946609036,15.322447633184888
PLCE,2021-05-20,UT,OK,22.44192477876108,26.28351397604105,155.40813383328523
TIGR,2021-05-25,DT SW,OK,-18.107978977544192,-38.74195854181558,139.0516039051604
ANF,2021-05-26,UT,OK,0.5284015852047519,33.837495603236015,82.14456677836284
CAN,2021-06-01,DT,OK,-35.48387096774193,-62.24719101123595,31.868131868131865
CTRM,2021-06-03,DT,OK,-37.6,-67.0712401055409,79.3103448275862
POWW,2021-06-30,UT,OK,28.134110787171984,55.851063829787215,153.31412103746396
OGI,2021-07-13,DT SW,OK,-16.139240506329124,-4.3321299638989235,55.88235294117647
SIG,2021-06-10,UDS,OK,-2.61646458200383,6.1749869542529146,108.0436264485344
MTLS,2021-07-29,DT,OK,-12.825904121110177,-36.93337389717066,-68.07330971815801
SITM,2021-08-05,CPH,OK,15.592720118052128,53.94693743858498,5.649632848793629
TLRY,2021-07-28,DT,OK,-30.05494505494506,-28.16027088036117,-33.105622700998424
MVIS,2021-08-05,DT,OK,-22.804801010739094,-15.607734806629825,31.965442764578846
UONE,2021-08-05,DT SW,OK,-19.03614457831325,37.98767967145791,-3.9999999999999925
BXC,2021-08-04,DT SW,OK,-5.2031821113738825,-17.295066591633834,14.489742923915871
HIMX,2021-08-05,SW,OK,-10.045366169799086,13.029315960912058,24.150268336314863
MGNI,2021-08-06,DT SW,OK,-7.72467688608357,-4.776674937965264,-29.409059553920446
PLUG,2021-08-06,DT,OK,-13.82167716274445,15.248226950354615,-61.578247376976506
AUPH,2021-08-06,DT SW,OK,-3.542009884678743,-5.105348460291726,-24.305106658047837
PRTS,2021-08-06,DT SW,OK,-7.322404371584701,12.095175148711167,-10.689836756187477
YMM,2021-08-10,DT U,insufficient_history,,,
LU,2021-08-10,DT,OK,-21.675392670157066,-27.449078564500486,-56.637681159420296
AMC,2021-08-10,DT,OK,-26.82398787616367,247.02258726899382,446.92556634304214
ARCT,2021-08-10,DT SW,OK,50.32720473667809,66.86267727429956,-44.500690289921764
UPST,2021-08-11,UDS,OK,4.44957659738261,51.699463327370324,69.07165109034268
DDD,2021-08-10,DT SW,OK,-17.611159546643407,59.538548114800236,-45.84527220630372
DOCS,2021-08-11,UDS,insufficient_history,,,
FUBO,2021-08-11,DT SW,OK,0.034928396786582105,62.08262591963782,-38.7379679144385
HIMS,2021-08-12,DT,OK,-24.07221664994985,-15.607580824972134,-65.99281221922732
PUBM,2021-08-11,DT SW,OK,-2.8760425654299704,-7.327113062568591,-31.50101419878295
CLOV,2021-08-12,DT,OK,-8.754208754208747,4.498714652956304,-34.959999999999994
MNDY,2021-08-17,UT,insufficient_history,,,
DLPN,2021-08-17,DT SW,OK,23.994811932555127,-0.520291363163361,98.34024896265561
OTLY,2021-08-16,DT,insufficient_history,,,
DLO,2021-08-19,UDS,insufficient_history,,,
PCT,2021-08-12,DT SW,insufficient_history,,,
CODX,2021-08-13,DT SW,OK,29.278074866310178,35.05586592178771,-40.30864197530863
NEGG,2021-08-30,DT,insufficient_history,,,
QFIN,2021-08-20,DT,OK,-42.82814614343708,-37.034277198211626,-44.84334203655354
PDD,2021-08-24,DT,OK,-16.678655842153944,-37.82685376888275,-56.85168431696025
ASAN,2021-09-02,UT,OK,6.843633347158851,110.05708072845883,152.87958115183247
LOVE,2021-09-09,DT,OK,-15.392354124748486,-39.5109086549988,-14.198265601088256
TIGR,2021-09-10,DT,OK,-24.449463579898367,-47.978227060653175,-43.71055952881784
SFIX,2021-09-22,DT,OK,-10.70259380508688,-43.62480127186009,-29.8377522754254
SOS,2021-09-10,DT,OK,-18.867924528301884,-32.8125,-60.55045871559632
AFRM,2021-09-10,UTU,OK,40.42098840756558,44.56658291457287,13.304615384615381
FCEL,2021-09-14,DT,OK,-15.994020926756347,-41.942148760330575,-66.99941280093952
IPHA,2021-09-15,UDS,OK,60.787771898883,33.41463414634147,23.476297968397297
CYH,2021-10-28,UDS,OK,-13.144329896907225,-25.00000000000001,-2.6011560693641744
SM,2021-10-29,UT,OK,21.599090564607828,71.60427807486633,103.10126582278482
AEHR,2021-09-24,UT,OK,97.65100671140938,341.19850187265916,397.04641350210966
CRTO,2021-11-03,UDS,OK,-10.526315789473673,-19.149471565173627,-19.00680615074363
ENVX,2021-11-09,UT,insufficient_history,,,
FSLY,2021-11-04,DT SW,OK,40.27887398053145,33.533683946907075,26.022216969983457
MP,2021-11-05,UDS,OK,25.262089956036515,-0.2692514808831481,33.766702780787284
SSYS,2021-11-04,UDS,OK,42.305986696230605,46.59661946094109,63.97547266223813
DNOW,2021-11-03,U,OK,-8.915662650602417,-6.3197026022304925,-30.705774518790108
KPLT,2021-11-09,DT SW,insufficient_history,,,
TDUP,2021-11-09,DT SW,OK,-9.339622641509438,-10.312645823611765,-0.46607975142413105
ATER,2021-11-09,DT SW,OK,-19.612903225806445,28.189300411522634,-56.372549019607845
ACAD,2021-11-09,DT SW,OK,15.5936207914944,5.840995132504068,-6.094049904030707
AGEN,2021-11-09,DT,OK,-26.923076923076927,-25.49019607843138,34.83870967741935
HUYA,2021-11-09,DT,OK,-10.890052356020952,-22.706630336058133,-46.578782172002505
PUBM,2021-11-10,DT SW,OK,40.89512944273805,-7.223345853799479,-15.29939329992086
FLYW,2021-11-10,UDS,insufficient_history,,,
STEM,2021-11-10,DT SW,OK,3.959945380063723,-14.966492926284447,25.494505494505493
OMER,2021-11-10,DT SW,OK,1.2569832402234526,-52.707110241356816,-59.38375350140057
OPEN,2021-11-11,DT SW,OK,-16.04311111111111,8.564942528735632,37.950852594296556
VERI,2021-11-10,DT U,OK,38.55913004077933,42.298743601675206,72.86602600339171
FOUR,2021-11-10,DT,OK,-13.773861967694556,-32.10775812232628,-26.655008743442423
HNST,2021-11-11,DT,OK,-3.470715835141003,-36.654804270462634,-40.308517773306505
MQ,2021-11-11,DT,insufficient_history,,,
AFRM,2021-11-11,UTU,OK,-5.075709106419268,97.70506366597571,176.05954103783338
ZIP,2021-11-11,UDS,insufficient_history,,,
TASK,2021-11-11,UDS,insufficient_history,,,
DUOL,2021-11-11,UDS,insufficient_history,,,
SOFI,2021-11-11,U,insufficient_history,,,
HIMS,2021-11-11,DT SW,OK,0.8805031446540879,-4.41001191895114,-1.715686274509809
BROS,2021-11-11,DT,insufficient_history,,,
OPAD,2021-11-11,DT,insufficient_history,,,
SPIR,2021-11-11,UTU,insufficient_history,,,
ROOT,2021-11-11,DT,OK,-7.341269841269837,-15.703971119133575,-48.05339265850945
DDS,2021-11-11,UT,OK,47.249029947268916,54.58533528305829,189.85507246376812
HUT,2021-11-11,UT,insufficient_history,,,
AZUL,2021-11-11,DT,OK,-23.1339332980413,-31.76691729323309,-34.11978221415608
BLNK,2021-11-12,DT SW,OK,21.31875640587633,9.261538461538454,18.56427378964942
CELH,2021-11-11,UDS,OK,-3.425217624750432,28.0552373158756,81.6059605531152
JSPR,2021-11-15,DT,insufficient_history,,,
UAVS,2021-11-15,DT,OK,-2.7874564459930307,-25.79787234042553,-37.16216216216216
DBGI,2021-11-12,SW,OK,41.516245487364614,26.451612903225797,15.294117647058814
LEGN,2021-11-16,UDS,OK,-5.393951069158154,26.214340786430235,39.12181303116149
ONON,2021-11-16,U,insufficient_history,,,
PLBY,2021-11-16,DT SW,OK,36.69603524229075,38.095238095238116,-34.355828220858896
LCID,2021-11-16,UT,insufficient_history,,,
ZH,2021-11-22,DT,OK,-22.829268292682926,-16.02972399150744,1.4102564102564275
LI,2021-11-29,SW,OK,-0.8264462809917439,10.429447852760742,39.0557939914163
AVXL,2021-11-24,DT SW,OK,0.615901455767065,-5.619747899159666,48.38976052848884
AMBA,2021-12-01,UTU,OK,-3.395576602270889,73.33204595925463,80.15052684395383
CTRN,2021-11-30,UDS,OK,4.542418169672691,-8.393818777803796,-4.596439892709093
SNOW,2021-12-02,UTU,OK,-13.06292455203646,3.3153943259584207,30.43660613177872
ARTL,2021-11-29,DT,OK,-3.6067796610169456,-27.46658504234262,-42.66935483870967
OKTA,2021-12-02,SW,OK,-20.831334932054347,-25.185073273908444,-5.998481397114652
MDB,2021-12-07,UDS,OK,-19.76153098602079,-12.334864726901484,34.0263470063058
PD,2021-12-08,DT,OK,-23.029188692254642,-27.322048611111104,-13.995891114535175
YEXT,2021-12-03,DT,OK,-25.923016496465046,-32.20704529115744,-33.02556818181819
ARQQ,2021-12-16,DT,insufficient_history,,,
TLRY,2022-01-10,DT,OK,-33.194588969823094,-38.79885605338418,-60.467980295566505
ASO,2021-12-10,UDS,OK,-8.739708676377456,-5.4875382597289075,3.644210021577554
WOLF,2022-01-27,DT,insufficient_history,,,
CALX,2022-01-27,DT,OK,-41.38571428571428,-29.343895298777333,-11.74446117444612
NOW,2022-01-27,DT,OK,-26.96598721505247,-28.415421672503737,-16.958944030170564
HZO,2022-01-27,DT,OK,-28.299296378925696,-13.820132013201313,-20.72106261859583
TEAM,2022-01-28,DT,OK,-25.14603329816526,-29.546115093974034,9.033322088534046
ARCB,2022-02-01,DT,OK,-24.377939290295004,-1.5692821368948229,46.78838174273858
AMD,2022-02-02,DT U,OK,-18.8464211257818,-6.747584444621902,3.749111584932474
CLFD,2022-01-28,DT,OK,-41.31483715319663,-10.71756285556984,10.142630744849445
SLAB,2022-02-02,DT U,OK,-19.862416432516227,-14.365584718123936,6.106478511866564
SKY,2022-02-03,UTU,OK,-13.4462406979728,4.024672320740175,12.715121136173746
BILL,2022-02-04,DT U,OK,-22.040106217379353,-41.92558234712321,-18.49511774842044
EAT,2022-02-02,DT,OK,-5.083356108226312,-18.24387947269304,-35.0476902936226
SNAP,2022-02-04,DT,OK,-44.356120826709066,-53.72119380430676,-68.31350232798758
U,2022-02-04,DT,OK,-28.66723194326678,-37.30352303523035,-16.07110466170869
PCTY,2022-02-04,DT U,OK,-11.413800854124512,-34.12669229483536,-10.133163079168185
DOCS,2022-02-09,DT SW,OK,4.554995801847195,-29.894440534834622,-5.894577744190432
STEP,2022-02-09,DT U,OK,-10.149097567355469,-28.79353233830846,-27.760252365930594
PAYC,2022-02-09,DT U,OK,-5.843170320404722,-34.494153533299446,-26.907972247676394
CHGG,2022-02-08,DT SW,OK,-7.527975584944047,-10.998694516971286,-65.81850087741289
ENPH,2022-02-09,DT U,OK,-0.4340935712809135,-40.195348067212976,-21.505785213754148
PERI,2022-02-09,DT U,OK,2.047463936714755,-25.051264524948735,14.278269932256382
DDOG,2022-02-10,DT U,OK,6.266657554841792,-20.889295889295887,21.285391155136104
CGC,2022-02-09,DT,OK,-9.741784037558688,-40.75500770416025,-60.50333846944016
CCJ,2022-02-09,DT,OK,-16.18081960287284,-29.369882520469915,12.855517633674651
TWLO,2022-02-10,DT,OK,-11.212201125175813,-34.96136509980683,-43.24924148780762
RARE,2022-02-11,DT U,OK,-1.869158878504673,-10.905914649363602,-22.98565419048645
BE,2022-02-11,DT,OK,-21.170483460559787,-53.103239479261276,-30.600358422939067
HUBS,2022-02-11,DT U,OK,0.7217835403199979,-33.7687122038267,-19.690458302028546
BTU,2022-02-10,U,OK,20.265486725663706,15.071972904318365,0.44345898004434225
Z,2022-02-11,DT,OK,-16.383890317052273,-24.08588766142835,-50.900674247760904
UPST,2022-02-16,DT SW,OK,-1.8000180001800037,-53.32791513388656,-45.49405535018484
ZG,2022-02-11,DT,OK,-17.096830071020264,-25.428482393268936,-52.76352151598894
HIVE,2022-02-15,DT SW,insufficient_history,,,
SABR,2022-02-15,DT SW,OK,-5.462184873949571,-3.433476394849788,-15.333960489181564
ACVA,2022-02-17,DT,OK,-30.716510903426798,-47.04761904761905,-43.866733972741045
GLBE,2022-02-17,DT SW,OK,-4.204515961588385,-42.24690971678924,-50.4896042924212
DASH,2022-02-17,DT,OK,-26.20158656089595,-59.56104836991264,-50.48270103845953
VC,2022-02-17,DT SW,OK,-9.185695820766904,-15.13809485465818,-2.848451327433632
FVRR,2022-02-17,DT,OK,-7.161219243481442,-58.21947994711327,-53.26308005176558
NU,2022-02-23,U,insufficient_history,,,
APPN,2022-02-18,DT,OK,-7.4727750657153535,-42.69101058262588,-51.41955835962144
SKIN,2022-02-23,DT,OK,-5.865102639296193,-55.38568450312717,-41.4500683994528
MELI,2022-02-23,DT,OK,-15.647564034354334,-36.63890613514883,-50.94696132596685
MTDR,2022-02-23,UT,OK,7.470836435840145,6.257668711656428,60.90672612411743
CLOV,2022-02-24,DT,OK,-20.55335968379447,-62.98342541436463,-77.46636771300447
BXC,2022-02-23,UDS,OK,21.953352769679313,13.545059717698148,51.50307859471206
MYGN,2022-02-24,DT SW,OK,-11.392405063291132,-13.486005089058528,-32.17440866343688
MVIS,2022-02-25,DT,OK,10.333333333333329,-54.96598639455783,-77.48299319727892
ETSY,2022-02-25,DT,OK,-11.692964927995586,-54.1516116338139,-36.642278030452836
SDGR,2022-02-25,DT,OK,-0.6886553098948922,-28.38473601672765,-53.3775735919687
RKT,2022-02-25,DT,OK,-11.620795107033633,-25.03242542153048,-35.77777777777777
FND,2022-02-25,DT,OK,-8.143290594107865,-28.260204861641945,-21.90880346147447
ABCL,2022-02-25,DT,OK,0.9557945041815952,-39.46991404011462,-52.124645892351275
ALEC,2022-02-25,DT SW,OK,5.7629338572364075,-23.676748582230633,-38.75616230565036
PLTK,2022-02-25,DT SW,OK,15.894465894465903,-0.935093509350926,-29.3448411141624
OPRX,2022-02-25,DT,OK,1.9212523719165153,-36.3878608438194,-33.39017206634631
CVNA,2022-02-25,DT,OK,-13.976660069610315,-55.303003439594335,-64.43184062755721
TREE,2022-02-25,DT,OK,-21.34796238244514,-18.046709129511672,-39.72010330950808
RVMD,2022-03-01,DT,OK,-5.305305305305296,-29.977794226498876,-33.6373202385128
DDD,2022-03-01,DT,OK,11.166562694946958,-21.359223300970875,-40.580193397799256
CDLX,2022-03-02,DT,OK,-11.245046235138712,-22.561590548912257,-40.77787571617453
TASK,2022-03-01,DT,OK,3.944987332609484,-36.75401893855978,-47.264047006977606
SOFI,2022-03-02,DT,OK,0.9009009009008917,-39.22951709169832,-21.07117688513037
SENS,2022-03-02,DT,OK,-25.94142259414226,-44.339622641509436,-53.54330708661418
ZIP,2022-03-02,DT,OK,-8.178792201616748,-35.04877228388833,-20.69815195071869
IQ,2022-03-01,DT SW,OK,21.052631578947366,-36.69724770642202,-52.19399538106235
PSFE,2022-03-02,DT,OK,-15.49707602339181,-23.544973544973548,-65.3061224489796
IOT,2022-03-03,DT,insufficient_history,,,
FLYW,2022-03-03,DT,OK,-6.846399432422845,-35.383858267716526,-40.19585515827829
JXN,2022-03-03,DT SW,insufficient_history,,,
CAN,2022-03-03,DT SW,OK,25.8139534883721,-38.452787258248,-42.4468085106383
CHPT,2022-03-03,DT SW,OK,1.5884476534296033,-44.86677115987461,-33.47517730496455
GSM,2022-03-03,UDS,OK,46.06299212598426,23.46089850249584,-10.709987966305668
ZIM,2022-03-09,UT,OK,2.5830793789000106,26.95761494252873,28.2940108892922
SG,2022-03-04,DT,insufficient_history,,,
AI,2022-03-03,DT,OK,-13.971146545178437,-38.69047619047619,-56.034148234381064
BILI,2022-03-03,DT,OK,-14.53669594786058,-54.309953037418566,-62.40807677925964
MDB,2022-03-09,DT,OK,-30.18288149873619,-34.378348162295616,-42.47269014803471
BMBL,2022-03-09,DT,OK,-39.76861894432393,-49.89473684210526,-71.16150250995325
FIGS,2022-03-09,DT,OK,-34.66728711028385,-55.08637236084453,-68.92430278884463
THO,2022-03-09,DT,OK,-9.122129212277308,-22.962154294032022,-25.07520792780038
AMTX,2022-03-10,DT U,OK,45.186640471512774,-10.097323600973251,24.09739714525607
FUTU,2022-03-11,DT,OK,-35.930047694753576,-38.92617449664429,-74.24214755295836
SHLS,2022-03-11,DT U,OK,1.7566688353936266,-45.103545103545095,-48.97226753670473
CLVT,2022-03-10,DT,OK,-19.814814814814806,-47.70531400966183,-50.73947667804324
CRWD,2022-03-10,DT,OK,-5.060389174681291,-16.89996084573219,-35.98386306224787
QFIN,2022-03-11,DT,OK,-21.456692913385822,-31.502145922746784,-36.79207920792079
ALTO,2022-03-11,DT SW,OK,10.396975425330801,17.97979797979796,23.99150743099787
GTLB,2022-03-15,DT,insufficient_history,,,
CAL,2022-03-16,DT,OK,-12.427873945849976,-10.56210335448775,-9.162062615101284
GIII,2022-03-17,DT U,OK,-5.120807789397775,-2.011173184357551,-9.432013769363179
PD,2022-03-17,DT,OK,-21.029411764705873,-17.052826691380897,-40.01340482573726
SIG,2022-03-17,DT U,OK,-0.7914220066377431,-6.316297010607519,-0.9052658421522475
ONON,2022-03-18,DT,OK,-11.963963963963964,-34.32795698924732,-34.835956255001335
PDD,2022-03-21,DT,OK,-29.2358803986711,-25.380977404098793,-57.708726298024416
TME,2022-03-22,DT U,OK,-22.370617696160267,-26.190476190476186,-37.33153638814015
STNE,2022-03-18,DT,OK,-26.076923076923087,-43.60328638497653,-76.5036674816626
YOU,2022-03-23,DT SW,OK,-20.44623262618873,-15.795586527293837,-47.02873843156357
BZ,2022-03-23,DT U,OK,-21.681681681681674,-20.75357034336067,-27.11011738401342
BNTX,2022-03-30,DT SW,OK,14.309395928651924,-28.58740679370341,-37.65731231014031
HYMC,2022-03-31,UT,OK,675.7221681272314,267.6923076923077,57.236842105263165
TLRY,2022-04-06,DT U,OK,37.30468749999998,-1.1251758087201136,-36.66666666666667
LOVE,2022-03-29,DT U,OK,12.765957446808528,-30.59152442613301,-37.031103991456405
DNA,2022-03-29,DT U,OK,-15.192743764172345,-61.56217882836587,-71.83734939759037
SI,2022-04-19,DT SW,OK,-12.529141911709408,-15.808903365906623,-27.073797730265227
ARRY,2022-04-06,DT U,OK,10.912906610703054,-29.392117568470276,-37.38151658767772
LBRT,2022-04-21,UT,OK,22.370266479663382,45.05403158769743,14.201570680628262
ENPH,2022-04-27,DT,OK,-20.628450544347555,25.42193232776193,-14.267402329599289
CLF,2022-04-22,UDS,OK,4.191616766467066,57.256778309409896,36.37621023513138
TECK,2022-04-27,UTU,OK,-12.927191679049043,8.686244204018534,23.238696109358557
MXL,2022-04-28,DT,OK,-29.025492094223935,-24.84196138732274,-16.14563476934807
PINS,2022-04-28,DT,OK,-29.413988657844982,-30.179506357516818,-61.01482564209647
VRT,2022-04-27,DT SW,OK,-10.194552529182888,-45.59170202734559,-52.333746385791
UPWK,2022-04-28,DT,OK,-18.46999154691463,-18.5044359949303,-66.729906864436
FIVN,2022-04-29,DT,OK,-8.090268486308084,-13.031735313977045,-34.904289595047054
ROKU,2022-04-29,DT,OK,-33.38906658912475,-38.012447571370586,-71.05537479862274
TAL,2022-04-29,DT,OK,-8.734939759036141,26.249999999999996,-29.370629370629374
