ticker,date,pattern,status,price_vs_sma200_pct,sma200_slope_pct,sma200_slope_negative,price_vs_sma50_pct,sma50_slope_pct,sma50_slope_negative
GOOS,2020-06-03,DT SW,OK,-32.28907765429796,-6.661368250190636,True,2.359143577781575,-2.257687816270959,True
CAL,2020-06-05,DT U,OK,-41.118804755168384,-5.441851596532676,True,50.6636184670096,-4.771407837445585,True
DOMO,2020-06-05,UT,OK,50.75077100252374,-1.4125673488279311,True,61.8220291791959,26.83278243918974,False
AMC,2020-06-10,DT U,OK,-15.098083682957242,-8.197574558892429,True,46.842518140811904,14.82941110235334,False
PLAY,2020-06-12,DT SW,OK,-53.64106204112416,-7.428462474883024,True,13.860114716205851,-4.889115887961171,True
FCEL,2020-06-12,CPH,OK,94.95919618705686,17.45073204328729,False,28.72936543995155,19.015861571737535,False
MFA,2020-06-16,DT SW,OK,-50.41122399612965,-8.066937232445659,True,56.318082788671035,-25.256472887151947,True
CLIR,2020-06-17,UT,OK,166.3320846441573,-4.860284007928795,True,219.36913142376648,8.154336299694819,False
MITT,2020-06-12,DT SW,OK,-59.011110824675825,-9.690712049076334,True,61.08334459003109,-37.943752881512225,True
ABM,2020-06-18,DT U,OK,-6.554137126704884,-1.4919840345681945,True,0.8957482972097974,12.406825043754765,False
HLX,2020-07-23,UDS,OK,-33.83333622018604,-7.939469320066328,True,9.273985925968308,22.14535290006987,False
MHO,2020-07-29,CPH,OK,12.23386086758509,-0.46802579241412845,True,14.102000185202357,16.60491702602931,False
GBX,2020-07-10,UDS,OK,-11.233897861766827,-1.57935277306831,True,3.675417661097824,13.116064100902802,False
NAVI,2020-07-22,DT SW,OK,-28.80527375286197,-5.194225231950512,True,2.197343810971897,-1.093972504292029,True
TSLA,2020-07-23,UDS,OK,142.5360487332608,20.08349268399885,False,48.7547557456756,27.811344931356242,False
CAR,2020-07-29,UDS,OK,5.093413194173424,0.005140702943529085,False,9.893610243995688,29.286523216308,False
AER,2020-07-29,DT SW,OK,-39.83156948072772,-5.3959098795810405,True,-16.049351261489065,4.9697788237811125,False
SHOP,2020-07-29,UDS,OK,80.07210562426428,13.721975462180014,False,13.01304480318981,16.1186834760912,False
NBR,2020-07-29,DT SW,OK,-41.685172209440765,-8.34426484147196,True,4.308401407849627,27.318230052290417,False
RARE,2020-07-31,UDS,OK,36.65929657444804,7.686756949988904,False,0.6652206851461617,10.304841054523383,False
DIN,2020-07-29,DT U,OK,-31.000233939249668,-5.137501236136766,True,-4.77851886758256,2.5391323740539207,False
EBS,2020-07-31,UDS,OK,47.31158632501469,6.751427585010816,False,15.128846528097517,7.85778828998327,False
CRNC,2020-08-04,UDS,insufficient_history,,,,,,
BYFC,2020-08-04,DT,OK,15.795733808263645,2.4330512834066953,False,-2.8459791963672765,14.125561619005378,False
APA,2020-07-30,DT SW,OK,-24.619265162089288,-5.5414858323248435,True,1.51340497527237,7.121233847967745,False
FLGT,2020-08-05,UT,OK,100.90777291128492,8.120016900697436,False,57.318850178831624,15.227279665415017,False
BOOT,2020-08-05,DT SW,OK,-29.392592129289397,-5.175677478982443,True,-6.078114166859261,0.35438293766756335,False
FOUR,2020-08-06,SW,insufficient_history,,,,,,
RIGL,2020-08-05,DT,OK,18.394455674270873,4.709350668984813,False,12.123974475843236,17.16330236035455,False
FVRR,2020-08-05,UT,OK,157.40801343599685,19.82583218035323,False,38.54989231873655,23.933201088711552,False
CELH,2020-08-06,UT,OK,136.08630837894378,19.744152221083013,False,33.369364136431656,37.815191188211685,False
CPRI,2020-08-05,DT SW,OK,-40.984722861484336,-5.971618115238919,True,-14.551761913456263,3.5610739947056436,False
NTLA,2020-08-06,UTU,OK,24.174931830174163,5.731586112433518,False,-5.45066112362147,9.42692866620336,False
PLUG,2020-08-06,UDS,OK,101.64144347609967,14.976424617793027,False,30.107376934876573,33.351929335192935,False
EAF,2020-08-06,DT SW,OK,-31.255072325392664,-5.340456620087474,True,-12.460823516697294,-1.1325996367133273,True
CGC,2020-08-10,DT SW,OK,-7.348082612304929,-2.0959300502095934,True,-3.5550658238125643,3.167480375263265,False
HTZ,2020-08-11,DT SW,OK,-81.34672660438018,-11.603206534051713,True,-1.0763362889460892,-20.572898263414917,True
AAOI,2020-08-07,UT,OK,43.985037036682705,2.5956944550096894,False,33.9396959880389,15.611527816361592,False
MARA,2020-08-14,UTU,OK,236.69363061009835,9.898369354772306,False,123.67925277267764,81.81895250075036,False
EAT,2020-08-12,UDS,OK,-2.570132706198569,-4.46701776530295,True,17.275597654488028,6.828283499630294,False
NIO,2020-08-11,UDS,OK,194.38574684068777,30.45593362341561,False,42.63631253513209,59.337214509628346,False
BLNK,2020-08-14,UDS,OK,263.75062393221526,30.549141520439594,False,76.65832691814221,99.2071585759525,False
DDS,2020-08-14,DT SW,OK,-41.956677716919764,-8.627054381389998,True,2.2954091816367317,-3.2018676951675595,True
PRTS,2020-08-11,UT,OK,199.97403944582044,31.894304376188853,False,32.43305900081137,41.02550130775941,False
BOXL,2020-08-14,DT,OK,78.93276910416529,5.386298215313734,False,30.676131552926233,64.88770794732632,False
DQ,2020-08-18,UT,OK,85.25955120586302,13.23580509387483,False,25.89211636520492,36.141571390906236,False
M,2020-09-02,DT SW,OK,-30.205699038212643,-8.223415191319239,True,5.58819099261938,-4.00520532099482,True
SE,2020-08-18,UT,OK,109.0468658538104,17.48124873116874,False,17.58524667682446,20.992708525367586,False
SWBI,2020-09-04,UTU,insufficient_history,,,,,,
NCNO,2020-09-10,UTU,insufficient_history,,,,,,
DOMO,2020-09-04,UT,OK,52.75292276204988,9.164173930546271,False,6.885024054864597,9.033105129888398,False
SLQT,2020-09-10,DT SW,insufficient_history,,,,,,
TRUP,2020-10-30,UTU,OK,56.09312299969132,11.760654420095484,False,-3.498610599618346,16.068597399852045,False
PTON,2020-09-11,UT,OK,105.30169698522354,13.055240168464088,False,27.82861787765163,16.1151838482799,False
FSLR,2020-10-28,UT,OK,48.931122293347684,4.157086057678039,False,11.161181689639177,7.601449443683084,False
CWH,2020-11-02,UDS,OK,20.57038364547563,7.60530344665149,False,-14.079966723860016,-6.595114370355992,True
CAKE,2020-10-30,UT,OK,12.089911533580189,-3.127334711493146,True,0.8916476273276741,7.653351810402054,False
AMRC,2020-11-03,UTU,OK,51.72075212332467,9.01094337360746,False,11.251907957261743,12.047267470377188,False
APT,2020-11-05,DT SW,OK,4.790633175599357,8.761548208176473,False,0.6619242494987798,-8.379677395002416,True
RIG,2020-11-03,DT,OK,-62.578939516567104,-22.84977128031491,True,-24.091128605381428,-35.39950683214583,True
CDLX,2020-11-03,UDS,OK,12.287812785111507,1.6456829464807754,False,1.7918073970133452,3.4870376161944217,False
SKT,2020-11-06,DT SW,OK,-14.67203720511171,-10.614018984905648,True,4.207119741100329,1.1092568960439975,False
VCYT,2020-11-03,UTU,OK,22.70852780443766,3.786723770294942,False,0.42004269286386453,6.982126468358341,False
AMC,2020-11-03,DT,OK,-54.54929815660409,-7.760705093206466,True,-53.4430489389346,-11.410374462860673,True
CRON,2020-11-05,DT SW,OK,-8.12908361248381,-2.704185356094113,True,1.9131714495952856,-1.8240924688459281,True
MD,2020-11-06,DT,OK,-16.89553935031728,-7.172861314791035,True,-13.363281828503737,-11.876277896202204,True
GOGO,2020-11-09,UDS,OK,89.694977863487,8.678454408595826,False,-6.880993269405122,33.13499389360675,False
GPRO,2020-11-06,UTU,OK,52.91508823801168,5.196398848214612,False,26.362404321517886,12.742102091762074,False
ATEC,2020-11-06,UDS,OK,67.18205555506049,4.509110890692591,False,23.43729438083959,24.030881224802926,False
WES,2020-11-10,UDS,OK,-1.2385919165580295,-11.48808493451039,True,9.573519130162245,-4.4966844722785115,True
FLGT,2020-11-10,UDS,OK,32.67714977307759,10.759106014204733,False,-14.304348066389927,-4.727025717715971,True
MGNI,2020-11-10,UT,insufficient_history,,,,,,
CGC,2020-11-09,DT SW,OK,38.3577814476934,-1.375291781346899,True,36.48507376001857,5.2779612101645945,False
ALT,2020-11-10,DT,OK,-24.61815995189417,10.625667911616766,False,-38.402635282278666,-27.72446005148049,True
ACB,2020-11-09,UT,OK,-10.634821383745386,-14.452769632628847,True,67.21322675411629,-26.154079007113662,True
TXG,2020-11-11,UTU,OK,34.88817221559837,6.8045258154354915,False,-3.6162582187686865,13.957494127153215,False
PDD,2020-11-12,UT,OK,65.456348381657,9.112083117034553,False,29.86135383898403,2.6861343210727195,False
ARCT,2020-11-10,SW,OK,-6.36918163661856,12.639363857081154,False,-26.50587570765437,-1.546251656847497,True
XPEV,2020-11-12,UTU,insufficient_history,,,,,,
DDS,2020-11-13,UDS,OK,24.72387519851884,-5.96874112259872,True,10.367696111132929,22.911077214327502,False
INO,2020-11-10,DT,OK,-32.81030768926745,6.254803230290529,False,-29.479893473156714,-13.758389261744973,True
DKNG,2020-11-13,DT U,insufficient_history,,,,,,
LI,2020-11-13,UT,insufficient_history,,,,,,
CELH,2020-11-12,UDS,OK,98.29403772983144,15.833504882187643,False,15.284868831295405,2.1571103194400365,False
CRNC,2020-11-16,UT,OK,73.89642526467009,11.626081628119312,False,17.68630543137375,6.102786968405249,False
ASO,2020-12-10,UDS,insufficient_history,,,,,,
SFIX,2020-12-08,UDS,OK,43.43647041397614,5.186763489059065,False,3.220490837488965,13.438606008516341,False
GTEC,2020-11-23,UDS,OK,78.81172555030832,-2.6775568300407615,True,58.55543490166859,7.0691290278210195,False
FUTU,2020-11-19,UT,OK,89.17355353721548,11.839884668939838,False,32.761942399841914,3.551377965343061,False
ASAN,2020-12-10,UT,insufficient_history,,,,,,
VNET,2020-11-25,UDS,OK,27.36018011564243,7.3307630627958975,False,7.376122725429468,2.6017598838547595,False
MSTR,2021-01-29,UT,OK,190.46390733278554,25.81560586171545,False,51.19610595687172,55.97942961714326,False
KOSS,2021-01-29,UT,OK,1570.4649573595502,42.80300026236807,False,773.7883891098812,110.10288836463675,False
LU,2021-02-03,DT SW,insufficient_history,,,,,,
AKTS,2021-02-01,UT,OK,69.88725817399359,10.865166644809587,False,34.35375664863998,26.88764032241653,False
MXL,2021-02-04,UDS,OK,20.364180808187427,9.585936713497167,False,-9.169218424577108,10.096266271728084,False
PENN,2021-02-04,UT,OK,94.72292829000057,19.0955334908439,False,22.038154689096466,22.263391433915423,False
PERI,2021-02-09,UT,OK,173.32635615000305,15.179766209924473,False,65.7840381419764,31.53771513201571,False
ENPH,2021-02-10,UDS,OK,100.94875731370374,19.322983493240287,False,13.99397045385664,21.69891900586254,False
APPS,2021-02-04,UT,OK,127.58335717237217,23.742711270721717,False,23.030396755846503,22.16878261092672,False
PACB,2021-02-11,UT,OK,258.0776146882033,35.187909659932814,False,57.255329208378704,42.131865991429706,False
CRTO,2021-02-10,UT,OK,67.68999863555737,8.625653528777487,False,23.750163624097542,6.804250102165943,False
TDC,2021-02-05,UDS,OK,21.605826290235576,2.169095272543542,False,12.990810359231443,11.415168100078166,False
VERU,2021-02-10,UT,OK,340.9434404800723,19.28961375733589,False,128.9387081061173,56.100591606238794,False
CCJ,2021-02-10,UT,OK,37.5082309665993,4.207482703465004,False,16.34698143366531,12.78211128445137,False
POWW,2021-02-16,CPH,insufficient_history,,,,,,
PI,2021-02-11,UT,OK,93.824557033734,14.388499832351487,False,29.11306346591993,27.191214809438847,False
QS,2021-02-17,UDS,insufficient_history,,,,,,
GP,2021-02-12,CPH,insufficient_history,,,,,,
EVER,2021-02-23,DT SW,OK,0.2973106896706934,2.2553620267741437,False,6.903985672513202,9.097242593135825,False
UPWK,2021-02-24,UTU,OK,112.62516002548035,21.338913180512932,False,19.51997330094839,19.108034097433844,False
DAC,2021-02-16,UT,OK,244.30233962123955,31.3068240717592,False,51.197507096942616,41.23692336052351,False
PUBM,2021-02-24,UDS,insufficient_history,,,,,,
TLRY,2021-02-18,DT,OK,226.07317760950392,25.393416617736243,False,87.24410665367269,78.99209717391538,False
SPT,2021-02-24,UTU,OK,62.42058287741328,15.471197783789158,False,12.16561713472808,17.91642390994086,False
INSP,2021-02-24,UDS,OK,57.20961138924814,11.790527359900782,False,7.0114067850570505,7.0262936734581505,False
ABNB,2021-02-26,UDS,insufficient_history,,,,,,
XNCR,2021-02-24,SW,OK,24.828554370451638,5.49622873920661,False,0.9609561952649504,8.34012017229524,False
OPRX,2021-02-25,UT,OK,139.29156718714907,22.309357440649546,False,34.54225697968651,35.92317570918156,False
DAO,2021-02-25,DT SW,OK,-1.8108599594047536,5.056997932469787,False,-2.2076913116664487,9.3181592990502,False
BILI,2021-02-25,UDS,OK,103.13278883392773,21.013784522936007,False,9.791229136730383,35.142679755952976,False
RVLV,2021-02-25,UDS,OK,65.40248689624715,13.746196848799253,False,6.524401924985934,21.973687937236242,False
BYND,2021-02-26,SW,OK,-0.7211100588507935,4.959235129280692,False,-3.3334005796633703,8.65708502911755,False
MNSO,2021-02-25,UDS,insufficient_history,,,,,,
CVNA,2021-02-26,UDS,OK,31.787630276865976,11.081295369065591,False,-3.7717559190990735,7.117350628838626,False
ETSY,2021-02-26,UDS,OK,42.308358545325994,12.163345301168738,False,-2.0744864337627233,16.040203455804015,False
NTRA,2021-02-26,UDS,OK,47.386801251757895,11.92158748226868,False,-2.0300215469095773,10.954572167606846,False
LPSN,2021-02-26,UDS,OK,9.867642260606523,8.584543903805875,False,-10.29516084261174,7.7725684028233655,False
SSYS,2021-03-01,DT,OK,70.72968501140384,16.21392678500031,False,-0.9960673996038727,49.19549976659432,False
ZM,2021-03-02,UDS,OK,15.196878441858598,7.672993384079407,False,5.988837615559062,-1.196544316210002,True
NNOX,2021-03-02,DT,insufficient_history,,,,,,
KOPN,2021-03-02,UDS,OK,271.7488642466085,54.003626705696696,False,64.6709266319426,117.05971482963591,False
AMCX,2021-02-26,UDS,OK,75.71494909746185,9.245549355202476,False,23.151394764383305,19.955851610191466,False
SE,2021-03-02,UTU,OK,53.94746297356296,14.171378860374094,False,8.757968334105026,14.28670032440671,False
AMRC,2021-03-02,UDS,OK,55.521394457176456,13.184862867666268,False,4.031834428013759,15.196472007435657,False
MRVI,2021-03-03,UDS,insufficient_history,,,,,,
FLGT,2021-03-05,UDS,OK,79.56151971229846,31.416140397343707,False,-9.900989056019815,56.09531905937215,False
RRGB,2021-03-04,UT,OK,94.51348472451642,11.169461477602916,False,25.18429910701867,17.024225315431373,False
AMBA,2021-03-03,UDS,OK,66.38511474368774,10.759926793682428,False,6.911598371175343,15.779533284782921,False
AHCO,2021-03-04,UDS,OK,15.047052697511898,6.916521265544451,False,-14.843106313452237,-0.6754882379050087,True
QTRX,2021-03-03,UDS,OK,79.69179710442165,14.501566808347688,False,15.20634038318438,26.7935295388148,False
VERI,2021-03-05,UDS,OK,81.55043016417042,22.84237008874037,False,-8.082366712780665,20.51684888903136,False
XPEV,2021-03-08,DT,insufficient_history,,,,,,
OPTT,2021-03-08,DT,OK,33.84632673908676,24.254468170297727,False,-32.140022022483414,21.23121817956042,False
MTLS,2021-03-09,DT,OK,-26.621483289104088,9.63668616077722,False,-50.76497395833333,7.215401045629344,False
YQ,2021-03-09,DT,insufficient_history,,,,,,
DQ,2021-03-09,DT,OK,63.761067056565345,27.45918798113096,False,-21.543514815686038,33.694816540477525,False
LODE,2021-03-11,DT U,OK,199.78693192204364,40.47457641045868,False,56.84774292272377,109.66176600335267,False
AMC,2021-03-11,DT U,OK,105.11645825307414,6.879513915936819,False,63.528903941295624,37.980482888166,False
CLNE,2021-03-10,DT,OK,129.32325347507327,30.920667633513975,False,-0.8528336764273337,44.85054281680541,False
UNFI,2021-03-10,CPH,OK,55.59520774917157,7.653762667771646,False,24.957010202911857,22.396167415009582,False
PRTS,2021-03-09,DT,OK,23.4140939206124,13.094322541518544,False,-2.5408125690438266,13.780148876443743,False
BTAI,2021-03-11,SW,OK,-8.07086974099349,2.4108505439107697,False,-12.991477971941922,4.849499002036284,False
ASAN,2021-03-11,DT U,insufficient_history,,,,,,
RSI,2021-03-11,DT,insufficient_history,,,,,,
FINV,2021-03-11,DT U,OK,96.84503316410888,19.602186809352062,False,16.279069767441868,49.91043130770287,False
YALA,2021-03-15,UTU,insufficient_history,,,,,,
XNET,2021-03-16,UTU,OK,95.85515827829651,11.078631157332586,False,34.59933222036729,43.88950055049543,False
NFE,2021-03-16,UDS,OK,16.154435086951757,10.101575718165012,False,-13.491145468467447,-3.354891024101847,True
BEKE,2021-03-16,SW,insufficient_history,,,,,,
PAR,2021-03-16,UDS,OK,53.19979455572677,13.729027012250272,False,0.10229039195206457,11.430588671726593,False
QFIN,2021-03-16,U,OK,103.8611226698464,14.014440231713476,False,40.416963717990704,41.2755879790941,False
UPST,2021-03-18,UDS,insufficient_history,,,,,,
SNDL,2021-03-18,DT SW,OK,131.53368514425753,12.657043288265202,False,29.29789563476872,41.925243801298365,False
FUTU,2021-03-16,UDS,OK,172.15177102269706,36.705987972896395,False,22.6125835750709,63.413230908855134,False
CSIQ,2021-03-18,UDS,OK,11.725360712343624,7.986227476853935,False,-21.5873448793127,0.23084516667930544,False
TLS,2021-03-26,UDS,insufficient_history,,,,,,
TIGR,2021-03-26,DT,OK,69.07205886136192,21.73360224482639,False,-26.010321627682863,30.453530724944166,False
BNGO,2021-03-24,DT SW,OK,171.46816111456977,38.43014288020103,False,-16.355205564327548,38.76362176020378,False
BOXL,2021-03-26,UDS,OK,53.16342086525676,9.907000910419494,False,10.97884105833109,16.849142959705652,False
HYFM,2021-03-31,DT SW,insufficient_history,,,,,,
CHWY,2021-03-31,DT SW,OK,10.487440953892314,5.419553313056169,False,-17.0012225746762,-6.6813389272932895,True
HZO,2021-04-22,UDS,OK,29.463566335616378,8.29830648024128,False,-6.518634615155117,5.085673916587563,False
DLPN,2021-04-16,DT,OK,84.90379416640828,16.928483896966952,False,17.596443424637886,70.63311977220148,False
PSNL,2021-05-06,DT,OK,-25.598763751321652,3.0657383894736823,False,-15.138021715631723,-20.838322206151382,True
SOS,2021-05-05,DT,insufficient_history,,,,,,
PLMR,2021-05-06,DT,OK,-27.19615532539541,-1.4728033937763896,True,-11.995353681879905,-14.703029823773894,True
RUN,2021-05-06,DT,OK,-30.726154312292753,4.256716605984856,False,-23.391290336756065,-13.99316546196122,True
BCRX,2021-05-06,UDS,OK,49.26624737945491,9.648030588045998,False,-6.0090822684549465,4.281269788827369,False
GRPN,2021-05-07,UDS,OK,42.333229603217774,9.894521190445937,False,-5.222815467233732,10.588807243958897,False
HIMX,2021-05-06,UDS,OK,57.91673364410865,13.963610783401359,False,-6.068811479798686,0.6854379101075114,False
TWST,2021-05-07,DT,OK,-8.78400020639477,7.659073249924142,False,-19.30654692366849,-9.523779524472499,True
BILL,2021-05-07,UDS,OK,3.629414914827578,5.7565711330540115,False,-14.725030261392991,-1.8966581894321877,True
NET,2021-05-07,UDS,OK,8.41354737697133,6.909455508056839,False,-6.486761655646001,-2.6012147617553105,True
PTON,2021-05-07,DT,OK,-25.1855069914224,4.101645929287012,False,-22.751941343846973,-12.383022038389457,True
DDOG,2021-05-07,DT,OK,-23.881996828238748,-0.24762746869342322,True,-17.011096974673023,-8.578117624043657,True
ROKU,2021-05-07,DT,OK,-1.3918622955990334,8.138779073383407,False,-19.40346424999957,-8.632681903717486,True
NTRA,2021-05-07,UDS,OK,9.029643531027642,7.244718881633383,False,-8.291824536579007,-2.748957276101438,True
DDD,2021-05-11,DT,OK,4.475023296695557,9.113974397218394,False,-28.578892791974475,-26.608930604635795,True
BNTX,2021-05-10,UTU,OK,82.04303195637547,9.942471664802799,False,43.07231261428805,17.854015643672327,False
U,2021-05-12,DT,insufficient_history,,,,,,
UPST,2021-05-12,DT,insufficient_history,,,,,,
FUBO,2021-05-12,DT,insufficient_history,,,,,,
SNDL,2021-05-12,DT,OK,7.620553198730073,0.4970768781058066,False,-30.88659424079857,-21.225426721600936,True
BOOT,2021-05-13,UT,OK,47.1202820948152,12.379421811764079,False,3.068730786122087,6.380811171205081,False
CELH,2021-05-13,UDS,OK,17.196227712361136,12.12284990616459,False,-12.334692912306656,-3.7484696814467755,True
PLBY,2021-05-13,DT,insufficient_history,,,,,,
SONO,2021-05-13,DT,OK,23.973815501844918,10.558198547974307,False,-20.97034066325685,4.5758392537983195,False
OSCR,2021-05-14,DT SW,insufficient_history,,,,,,
CRCT,2021-05-14,DT,insufficient_history,,,,,,
AVIR,2021-05-14,DT,insufficient_history,,,,,,
AEVA,2021-05-14,DT,insufficient_history,,,,,,
PUBM,2021-05-14,DT,insufficient_history,,,,,,
PRPL,2021-05-17,DT SW,OK,4.190842893900659,4.799526836788459,False,-4.052549680482698,-5.069713671820253,True
IQ,2021-05-18,DT,OK,-40.72380220493399,-3.6119369616053776,True,-31.08670545422848,-19.138363948724734,True
DASH,2021-05-14,DT,insufficient_history,,,,,,
GEVO,2021-05-14,DT,OK,1.515340386161368,13.6587969555384,False,-37.77452415812592,-22.343028272676513,True
BNGO,2021-05-14,DT,OK,6.128793427523216,14.293303767035038,False,-38.04352407311144,-24.487327738937637,True
DLPN,2021-05-18,DT SW,OK,78.08844936107755,9.68360898068157,False,-2.4197069544997674,25.416109519261386,False
LSPD,2021-05-20,SW,insufficient_history,,,,,,
PLCE,2021-05-20,UT,OK,72.57154995756356,10.587327577892669,False,15.360764572845987,3.2789664460955326,False
VNET,2021-05-26,DT,OK,-26.7258867911498,0.3630220065846679,False,-25.615373290240274,-14.01297307724767,True
CAN,2021-06-01,DT,OK,-0.5834802883079138,9.563977048011152,False,-39.88234115340021,-29.682042817026165,True
URBN,2021-05-26,UDS,OK,19.867343606289257,7.352675942285036,False,-6.450274949492241,2.1425877233741453,False
RLX,2021-06-02,DT SW,insufficient_history,,,,,,
TIGR,2021-05-25,DT SW,OK,38.25312259277034,11.16635656481877,False,-6.681475674027593,-14.482065035199476,True
CTRM,2021-06-03,DT,OK,-24.206997491786055,4.927265451153029,False,-37.85652825137831,-31.22561697277868,True
ANF,2021-05-26,UT,OK,58.382953748431234,13.9395965833369,False,1.014659735901735,11.995219038217986,False
POWW,2021-06-30,UT,insufficient_history,,,,,,
SIG,2021-06-10,UDS,OK,54.15834820239092,13.579880383804488,False,-0.044868456819846525,2.493378850588601,False
TLRY,2021-07-28,DT,OK,-21.512170083682335,6.770645614139026,False,-24.082036724494714,-2.242782519472042,True
UONE,2021-08-05,DT SW,OK,1.2650597870721203,3.187659868917203,False,-32.1129833919263,6.744020531843775,False
MTLS,2021-07-29,DT,OK,-49.06314769107155,-3.658484621084257,True,-13.531325602736299,-9.906727495471657,True
OGI,2021-07-13,DT SW,OK,14.805588649409728,7.966837003168936,False,-6.410030019424329,0.6218905472636482,False
MVIS,2021-08-05,DT,OK,5.979103383829498,11.5204665636629,False,-26.95406833560481,-2.334053359799193,True
BXC,2021-08-04,DT SW,OK,13.195824411684676,4.979704926339412,False,-0.9013058820885211,-11.28556274276782,True
PLUG,2021-08-06,DT,OK,-24.696832343289753,3.561908032720873,False,-12.640279551105449,2.2341609530221795,False
SITM,2021-08-05,CPH,OK,30.739074478619987,3.9209167916915977,False,18.761844598862922,13.590048277564426,False
HIMX,2021-08-05,SW,OK,28.039555735950717,10.589807546149622,False,-1.0155180282975684,5.722514589019401,False
MGNI,2021-08-06,DT SW,OK,-4.322026503110332,7.661812901748388,False,-3.0548766239097636,-0.9756280605639933,True
AUPH,2021-08-06,DT SW,OK,-14.066556222744463,-2.047912821738518,True,-8.257599498589785,0.074483515621937,False
YMM,2021-08-10,DT U,insufficient_history,,,,,,
ARCT,2021-08-10,DT SW,OK,-6.324503841734241,-2.2806032967559453,True,40.719348910475176,7.574221851239371,False
UPST,2021-08-11,UDS,insufficient_history,,,,,,
DOCS,2021-08-11,UDS,insufficient_history,,,,,,
PRTS,2021-08-06,DT SW,OK,7.3212248920697,3.9614561027837336,False,-5.501632548447144,4.288354039071662,False
LU,2021-08-10,DT,insufficient_history,,,,,,
DDD,2021-08-10,DT SW,OK,15.935035485935467,9.4053326115211,False,-7.209206417784397,5.222446463380193,False
AMC,2021-08-10,DT,OK,101.51493923251427,23.92920210132774,False,-25.955459360938647,26.16621983914209,False
PUBM,2021-08-11,DT SW,insufficient_history,,,,,,
FUBO,2021-08-11,DT SW,insufficient_history,,,,,,
CLOV,2021-08-12,DT,insufficient_history,,,,,,
PCT,2021-08-12,DT SW,insufficient_history,,,,,,
HIMS,2021-08-12,DT,insufficient_history,,,,,,
MNDY,2021-08-17,UT,insufficient_history,,,,,,
OTLY,2021-08-16,DT,insufficient_history,,,,,,
DLO,2021-08-19,UDS,insufficient_history,,,,,,
CODX,2021-08-13,DT SW,OK,-10.613802171798037,-3.8194050849831074,True,9.40399149205775,6.854614473270604,False
DLPN,2021-08-17,DT SW,OK,36.59401536754115,9.10949974764257,False,5.558377315990559,2.570897888919066,False
QFIN,2021-08-20,DT,OK,-27.105528765279807,3.989737471237609,False,-43.74167776298269,-10.074957492157012,True
PDD,2021-08-24,DT,OK,-41.185505941203274,-0.13922554882991323,True,-21.6993595339818,-13.722327298177795,True
LOVE,2021-09-09,DT,OK,-16.053831354043723,5.240678506179908,False,-17.757850164777654,-12.991797699271679,True
SOS,2021-09-10,DT,OK,-31.270562222784605,1.8076046864829554,False,-6.372477863260261,-12.325803372573985,True
NEGG,2021-08-30,DT,insufficient_history,,,,,,
ASAN,2021-09-02,UT,OK,80.00076863682261,14.13336913308334,False,9.085057549143327,22.23215271643111,False
FCEL,2021-09-14,DT,OK,-50.58949719098654,2.2333576765350305,False,-14.53511359834545,-18.04018346794297,True
TIGR,2021-09-10,DT,OK,-25.033617212012537,5.228713854897826,False,-21.20605382486308,-21.90345664931288,True
AFRM,2021-09-10,UTU,insufficient_history,,,,,,
IPHA,2021-09-15,UDS,OK,30.77209686841471,0.28821611821248094,False,47.20271778736284,7.1924029965701575,False
SFIX,2021-09-22,DT,OK,-37.67460908217689,0.2065953768780604,False,-22.018631081711103,-16.599600168736128,True
AEHR,2021-09-24,UT,OK,221.27637814066063,27.76587218621507,False,62.42674939675976,62.61575371645096,False
SM,2021-10-29,UT,OK,67.54030573886898,13.885469993994626,False,30.762899032623526,24.393507770602476,False
FSLY,2021-11-04,DT SW,OK,-9.666849919399855,-6.992726562229157,True,19.487806955032937,3.323099151164932,False
CYH,2021-10-28,UDS,OK,-17.148804353170643,2.6170173402627173,False,-11.94146851319572,-7.87045210162256,True
CRTO,2021-11-03,UDS,OK,-10.380506295748514,4.604435354162395,False,-10.422045154203463,-2.9056673235593244,True
SSYS,2021-11-04,UDS,OK,21.93963437109321,1.5003490529287733,False,27.31903953278001,15.666388259157626,False
DNOW,2021-11-03,U,OK,-19.043080646370335,0.5843355001319495,False,-3.463070793748091,0.38198272105005593,False
ENVX,2021-11-09,UT,insufficient_history,,,,,,
TDUP,2021-11-09,DT SW,insufficient_history,,,,,,
ATER,2021-11-09,DT SW,insufficient_history,,,,,,
MP,2021-11-05,UDS,OK,7.993690649390794,0.4066230671498916,False,10.71191587807343,-1.6364427509643509,True
KPLT,2021-11-09,DT SW,insufficient_history,,,,,,
HUYA,2021-11-09,DT,OK,-47.387293815070365,-7.1177136031881805,True,-7.42755199721522,-6.579134570435574,True
AGEN,2021-11-09,DT,OK,-8.464814794538544,2.714891415589804,False,-21.733106147134272,-8.931707732969574,True
ACAD,2021-11-09,DT SW,OK,-22.15066253485717,-12.250351249225488,True,11.969332875615057,0.7598205947124015,False
PUBM,2021-11-10,DT SW,OK,-15.259604879104415,-0.37701521732271814,True,16.189869661815482,-0.3375478733762538,True
VERI,2021-11-10,DT U,OK,22.045032541683597,-2.5948707083802702,True,24.441478322440947,15.520726582111877,False
FLYW,2021-11-10,UDS,insufficient_history,,,,,,
STEM,2021-11-10,DT SW,insufficient_history,,,,,,
