ticker,chart_symbol,former_symbols,windows,n_windows,start,end,days,mktcap_bucket,best_rank,num_flagpoles,hh_dates,resistances,latest_resistance,is_valid_flag,notes
BZUN,BZUN,,1M,1,2020-06-23,2020-06-29,6,mid,8.0,4.0,2020-06-19; 2020-06-24; 2020-07-09; 2020-08-05,40.93; 40.98; 47.51; 44.0,44.0,,
C,C,,1M+3M+6M,3,2008-08-07,2008-08-13,6,large_plus,10.0,3.0,2008-08-11; 2008-09-02; 2008-09-19,205.0; 198.2; 225.3,225.3,,
C,C,,1M+3M+6M,3,2008-09-30,2008-10-07,7,large_plus,5.0,1.0,2008-10-02,235.0,235.0,,
C,C,,1M+3M+6M,3,2009-04-06,2009-06-02,57,large_plus,2.0,3.0,2009-04-14; 2009-05-07; 2009-07-15,44.8; 44.1; 32.1,32.1,,
C,C,,1M+3M+6M,3,2009-08-07,2009-10-02,56,large_plus,1.0,7.0,2009-08-07; 2009-08-14; 2009-08-24; 2009-08-28; 2009-09-23; 2009-09-30; 2009-10-14,42.4; 45.25; 50.0; 54.3; 47.4; 48.4; 50.0,50.0,,
C,C,,1M+3M+6M,3,2011-10-26,2011-11-03,8,large_plus,2.0,1.0,2011-10-27,34.4,34.4,,
CAAS,CAAS,,1M+3M+6M,3,2006-02-27,2006-03-08,9,small,2.0,1.0,2006-02-23,15.1,15.1,,
CAAS,CAAS,,1M+3M+6M,3,2009-12-02,2010-01-25,54,small,2.0,5.0,2009-12-04; 2010-01-11; 2010-02-17; 2010-02-24; 2010-03-02,22.49; 27.17; 18.5; 21.25; 23.9,23.9,,
CAAS,CAAS,,1M+3M+6M,3,2010-03-09,2010-04-14,36,small,3.0,2.0,2010-03-30; 2010-04-26,25.1; 25.15,25.15,,
CAAS,CAAS,,1M+3M,2,2020-11-30,2020-12-18,18,small,5.0,2.0,2020-12-01; 2021-01-11,13.6938; 7.448,7.448,,
CAA^18,CAA,,1M+3M+6M,3,2008-02-11,2008-04-22,71,small,1.0,2.0,2008-05-05; 2008-05-27,21.5; 22.8,22.8,,
CABA,CABA,,1M+3M+6M,3,2023-09-18,2024-02-06,141,small,3.0,7.0,2023-09-18; 2023-10-11; 2023-11-10; 2023-11-27; 2023-12-27; 2024-01-09; 2024-02-08,19.34; 17.26; 18.98; 19.22; 23.77; 24.62; 26.35,26.35,,
CAB^17,CAB,,6M,1,2011-10-27,2011-11-02,6,small,7.0,2.0,2011-10-27; 2011-12-09,27.25; 25.35,25.35,,
CACC,CACC,,1M+3M+6M,3,2015-12-10,2016-01-11,32,mid,2.0,1.0,2016-02-18,206.56,206.56,,
CACC,CACC,,3M,1,2022-05-12,2022-05-23,11,mid,13.0,1.0,2022-07-05,532.13,532.13,,
CACI,CACI,,1M,1,2025-04-21,2025-04-22,1,mid,12.0,2.0,2025-04-24; 2025-05-09,469.745; 483.1,483.1,,
CACQ^17,CACQ,CAC,1M+3M,2,2014-03-21,2014-03-28,7,mid,4.0,1.0,2014-05-07,14.45,14.45,,
CADE^26,CADE,,1M+3M+6M,3,2008-09-17,2008-10-07,20,mid,2.0,2.0,2008-09-19; 2008-10-16,12.3; 10.3,10.3,,
CADL,CADL,,1M+3M+6M,3,2024-04-08,2024-05-22,44,small,1.0,2.0,2024-04-05; 2024-05-16,11.3999; 14.3,14.3,,
CADL,CADL,,1M+3M,2,2025-02-21,2025-03-05,12,small,8.0,2.0,2025-02-20; 2025-03-18,13.68; 9.08,9.08,,
CADL,CADL,,3M+6M,2,2026-07-17,2026-09-10,55,small,6.0,3.0,2026-07-20; 2026-08-05; 2026-08-27,10.59; 10.815; 14.0,14.0,,
CAGC^12,CAGC,,1M+3M+6M,3,2009-12-23,2010-03-24,91,small,1.0,4.0,2010-01-11; 2010-01-14; 2010-02-22; 2010-03-08,19.71; 19.875; 25.0; 30.7499,30.7499,,
CAGC^12,CAGC,,1M+3M+6M,3,2010-08-12,2010-09-03,22,small,1.0,2.0,2010-08-23; 2010-10-08,18.4; 13.25,13.25,,
CAI,CAI,,1M,1,2025-08-18,2025-09-05,18,large_plus,3.0,1.0,2025-08-22,42.5,42.5,,
CAI,CAI,,1M+3M,2,2026-08-25,2026-09-11,17,mid,6.0,1.0,2026-08-25,28.32,28.32,,
CAKE,CAKE,,1M+3M,2,2009-03-23,2009-04-28,36,small,2.0,6.0,2009-03-23; 2009-04-03; 2009-04-09; 2009-04-16; 2009-04-30; 2009-06-01,12.51; 13.02; 14.32; 14.95; 18.53; 18.05,18.05,,
CAL,CAL,,1M+3M+6M,3,2021-04-14,2021-05-21,37,small,9.0,6.0,2021-04-16; 2021-04-29; 2021-05-10; 2021-05-18; 2021-06-02; 2021-06-09,24.51; 25.78; 27.05; 27.72; 28.16; 28.34,28.34,,
CAL,CAL,,3M+6M,2,2022-01-24,2022-02-07,14,small,13.0,2.0,2022-01-25; 2022-03-16,24.96; 21.79,21.79,,
CAL,CAL,,1M+3M+6M,3,2022-05-25,2022-06-09,15,small,9.0,2.0,2022-05-27; 2022-06-28,29.94; 29.4099,29.4099,,
CAL.1^10,CAL,BWS,1M+3M+6M,3,2005-03-15,2005-05-17,63,small,2.0,5.0,2005-03-16; 2005-05-20; 2005-06-01; 2005-06-22; 2005-06-29,36.69; 33.16; 36.29; 39.15; 39.35,39.35,,
CAL.1^10,CAL,BWS,1M+3M+6M,3,2007-01-23,2007-01-26,3,mid,2.0,1.0,2007-02-20,30.82,30.82,,
CAL.1^10,CAL,BWS,1M+3M+6M,3,2007-09-18,2007-09-25,7,mid,3.0,1.0,2007-10-08,37.79,37.79,,
CAL.1^10,CAL,BWS,1M,1,2008-02-04,2008-02-26,22,mid,3.0,1.0,2008-02-07,31.25,31.25,,
CAL.1^10,CAL,BWS,1M+3M,2,2008-08-07,2008-09-29,53,small,4.0,3.0,2008-08-12; 2008-09-16; 2008-10-22,19.04; 21.4; 19.25,19.25,,
CAL.1^10,CAL,BWS,1M,1,2008-11-07,2008-11-10,3,mid,3.0,2.0,2008-12-09; 2008-12-22,17.73; 17.83,17.83,,
CAL.1^10,CAL,BWS,3M+6M,2,2008-12-22,2009-01-22,31,small,1.0,2.0,2008-12-22; 2009-01-08,17.83; 21.83,21.83,,
CAL.1^10,CAL,BWS,1M+3M,2,2009-09-28,2009-10-02,4,mid,8.0,1.0,2009-10-15,17.65,17.65,,
CAL.1^10,CAL,BWS,1M+3M+6M,3,2010-01-21,2010-01-28,7,mid,1.0,3.0,2010-01-21; 2010-02-17; 2010-03-01,21.58; 20.13; 21.44,21.44,,
CAL.1^10,CAL,BWS,1M+3M+6M,3,2010-04-22,2010-04-28,6,mid,5.0,2.0,2010-04-30; 2010-06-03,23.47; 23.38,23.38,,
CAL.1^10,CAL,BWS,1M+3M+6M,3,2010-07-19,2010-07-20,1,mid,1.0,1.0,2010-07-27,25.99,25.99,,
CALA,CALA,,1M+3M+6M,3,2017-03-06,2017-03-24,18,small,1.0,3.0,2017-03-02; 2017-03-14; 2017-04-20,274.0; 298.0; 248.0,248.0,,
CALA,CALA,,1M+3M+6M,3,2017-06-09,2017-07-25,46,small,1.0,4.0,2017-06-07; 2017-07-13; 2017-08-22; 2017-09-01,354.0; 401.0; 313.0; 336.0,336.0,,
CALL^18,CALL,,1M+3M+6M,3,2012-07-10,2012-07-23,13,small,4.0,2.0,2012-07-10; 2012-08-08,22.7; 22.48,22.48,,
CALL^18,CALL,,1M+3M+6M,3,2014-02-21,2014-04-04,42,small,6.0,3.0,2014-02-21; 2014-03-19; 2014-05-12,20.38; 25.37; 19.19,19.19,,
CALM,CALM,,1M+3M+6M,3,2007-08-01,2007-08-02,1,small,9.0,2.0,2007-09-06; 2007-09-12,10.55; 11.125,11.125,,
CALM,CALM,,3M+6M,2,2007-10-09,2007-10-18,9,small,12.0,1.0,2007-11-19,12.565,12.565,,
CALM,CALM,,1M+3M+6M,3,2007-12-31,2008-04-04,95,small,1.0,7.0,2007-12-28; 2008-02-04; 2008-02-27; 2008-03-14; 2008-03-27; 2008-04-24; 2008-05-14,15.725; 15.875; 17.95; 18.25; 20.375; 17.5; 17.665,17.665,,
CALM,CALM,,1M+3M+6M,3,2008-07-14,2008-08-28,45,small,2.0,2.0,2008-07-17; 2008-08-18,20.03; 24.4,24.4,,
CALM,CALM,,1M+3M+6M,3,2020-03-24,2020-04-07,14,small,2.0,2.0,2020-03-30; 2020-04-28,46.65; 44.9,44.9,,
CALX,CALX,,3M,1,2021-03-09,2021-03-16,7,mid,16.0,2.0,2021-03-18; 2021-04-28,48.78; 47.72,47.72,,
CALX,CALX,,1M+3M+6M,3,2021-04-29,2021-05-11,12,mid,8.0,3.0,2021-04-28; 2021-05-07; 2021-06-08,47.72; 48.685; 48.1081,48.1081,,
CALX,CALX,,1M+3M+6M,3,2022-10-14,2022-11-14,31,mid,6.0,4.0,2022-10-26; 2022-11-18; 2022-12-05; 2022-12-13,75.46; 70.63; 73.46; 77.44,77.44,,
CALY,CALY,,1M,1,2025-12-02,2025-12-03,1,mid,12.0,1.0,2025-12-22,12.35,12.35,,
CAMT,CAMT,,1M+3M+6M,3,2013-12-02,2014-01-14,43,small,1.0,4.0,2013-12-23; 2014-01-03; 2014-01-17; 2014-01-29,4.44; 5.136; 5.68; 5.84,5.84,,
CAMT,CAMT,,1M+3M+6M,3,2023-10-09,2023-10-18,9,mid,2.0,3.0,2023-10-12; 2023-11-14; 2023-11-29,64.64; 67.3099; 68.25,68.25,,
CAMT,CAMT,,6M,1,2024-02-21,2024-02-23,2,mid,14.0,2.0,2024-02-16; 2024-03-26,89.65; 90.54,90.54,,
CAMT,CAMT,,3M+6M,2,2024-07-18,2024-07-19,1,mid,8.0,1.0,2024-08-15,101.22,101.22,,
CAMT,CAMT,,3M,1,2026-03-24,2026-03-25,1,mid,15.0,1.0,2026-04-24,210.2,210.2,,
CAN,CAN,,1M+3M,2,2020-11-18,2020-11-30,12,small,6.0,3.0,2020-11-25; 2020-12-28; 2021-01-04,7.26; 4.7; 7.35,7.35,,
CAN,CAN,,1M+3M+6M,3,2021-02-16,2021-03-25,37,mid,1.0,2.0,2021-02-19; 2021-03-12,25.7775; 39.1,39.1,,
CAN,CAN,,1M,1,2021-08-17,2021-08-25,8,small,13.0,1.0,2021-09-07,10.23,10.23,,
CAN,CAN,,1M,1,2021-11-09,2021-11-17,8,small,8.0,1.0,2021-11-09,11.1899,11.1899,,
CAN,CAN,,1M,1,2023-12-22,2023-12-26,4,small,12.0,1.0,2023-12-27,3.5,3.5,,
CAN,CAN,,1M,1,2024-11-11,2024-11-15,4,small,14.0,3.0,2024-11-13; 2024-11-25; 2024-12-16,2.01; 2.15; 3.27,3.27,,
CAN,CAN,,3M,1,2024-12-09,2024-12-13,4,small,14.0,2.0,2024-12-16; 2025-01-06,3.27; 2.47,2.47,,
CANF,CANF,,1M+3M+6M,3,2015-09-22,2015-10-02,10,small,1.0,2.0,2015-09-18; 2015-10-12,23550.0; 15900.0,15900.0,,
CANOQ^24,CANOQ,CANO,1M+3M+6M,3,2022-07-21,2022-08-02,12,mid,9.0,2.0,2022-07-21; 2022-08-24,672.0; 716.0,716.0,,
CANOQ^24,CANOQ,CANO,1M+3M+6M,3,2022-09-12,2022-10-17,35,mid,1.0,2.0,2022-09-22; 2022-10-07,954.0; 975.0,975.0,,
CANOQ^24,CANOQ,CANO,1M,1,2023-02-08,2023-03-01,21,small,10.0,3.0,2023-02-08; 2023-04-04; 2023-04-11,190.0; 139.0; 150.0,150.0,,
CAPR,CAPR,,1M+3M,2,2020-05-04,2020-05-21,17,small,1.0,1.0,2020-06-10,5.85,5.85,,
CAPR,CAPR,,3M+6M,2,2020-07-27,2020-08-12,16,small,7.0,3.0,2020-07-28; 2020-08-31; 2020-09-18,12.32; 6.26; 6.57,6.57,,
CAPR,CAPR,,1M+3M+6M,3,2024-09-24,2024-11-07,44,small,1.0,4.0,2024-09-25; 2024-10-04; 2024-10-15; 2024-12-03,12.87; 21.98; 23.4; 20.75,20.75,,
CAPR,CAPR,,6M,1,2025-01-31,2025-03-04,32,small,6.0,2.0,2025-02-18; 2025-03-20,16.465; 14.75,14.75,,
CAPR,CAPR,,1M,1,2025-06-10,2025-06-12,2,small,9.0,2.0,2025-06-09; 2025-07-09,15.0; 11.88,11.88,,
CAPR,CAPR,,1M+3M,2,2025-12-03,2026-01-08,36,small,1.0,1.0,2025-12-03,40.37,40.37,,
CAPR,CAPR,,3M+6M,2,2026-02-26,2026-05-04,67,small,1.0,3.0,2026-03-10; 2026-04-06; 2026-04-20,36.49; 33.1466; 36.82,36.82,,
CAR,CAR,,1M+3M,2,2008-04-17,2008-04-23,6,small,12.0,2.0,2008-04-18; 2008-05-19,13.69; 15.55,15.55,,
CAR,CAR,,1M,1,2008-08-27,2008-09-05,9,small,11.0,1.0,2008-09-19,11.9,11.9,,
CAR,CAR,,1M+3M+6M,3,2009-06-04,2009-10-06,124,small,1.0,6.0,2009-06-02; 2009-07-01; 2009-07-24; 2009-08-12; 2009-09-22; 2009-09-29,5.45; 6.08; 8.28; 10.84; 14.0; 14.14,14.14,,
CAR,CAR,,1M,1,2011-10-31,2011-11-02,2,small,11.0,2.0,2011-10-27; 2011-11-15,15.21; 13.93,13.93,,
CAR,CAR,,1M+3M+6M,3,2012-05-11,2012-05-22,11,small,4.0,1.0,2012-06-19,15.19,15.19,,
CAR,CAR,,1M+3M+6M,3,2015-08-24,2015-08-26,2,mid,10.0,1.0,2015-09-17,47.75,47.75,,
CAR,CAR,,1M+3M+6M,3,2016-11-16,2016-11-21,5,mid,5.0,2.0,2016-11-16; 2016-12-07,40.25; 41.53,41.53,,
CAR,CAR,,1M+3M+6M,3,2017-07-03,2017-07-14,11,mid,2.0,2.0,2017-07-25; 2017-08-14,34.025; 35.5,35.5,,
CAR,CAR,,1M,1,2020-06-03,2020-06-15,12,small,1.0,3.0,2020-06-08; 2020-07-09; 2020-07-15,36.42; 29.35; 31.14,31.14,,
CAR,CAR,,1M+3M,2,2020-07-21,2020-09-10,51,mid,9.0,4.0,2020-08-11; 2020-08-25; 2020-09-03; 2020-10-09,34.07; 34.78; 36.958; 32.58,32.58,,
CAR,CAR,,1M+6M,2,2020-10-28,2020-11-05,8,mid,3.0,2.0,2020-11-09; 2020-12-09,41.45; 41.38,41.38,,
CAR,CAR,,1M+3M,2,2021-03-05,2021-03-31,26,mid,4.0,4.0,2021-03-15; 2021-04-05; 2021-04-09; 2021-05-03,72.3955; 76.49; 77.28; 90.2857,90.2857,,
CAR,CAR,,6M,1,2021-05-12,2021-06-17,36,mid,15.0,4.0,2021-05-18; 2021-06-01; 2021-06-08; 2021-06-14,89.83; 90.93; 92.21; 95.1,95.1,,
CAR,CAR,,1M+3M+6M,3,2021-08-11,2021-12-07,118,mid,1.0,6.0,2021-08-18; 2021-09-17; 2021-09-28; 2021-10-13; 2021-10-26; 2021-11-02,95.094; 102.94; 124.0; 154.14; 181.25; 545.11,545.11,,
CAR,CAR,,1M+3M+6M,3,2022-03-16,2022-05-06,51,large_plus,1.0,2.0,2022-03-17; 2022-04-21,299.33; 327.8,327.8,,
CAR,CAR,,1M+3M+6M,3,2022-10-19,2022-11-18,30,mid,1.0,2.0,2022-10-26; 2022-11-15,246.415; 246.2185,246.2185,,
CAR,CAR,,1M+6M,2,2023-02-13,2023-02-27,14,mid,8.0,3.0,2023-02-09; 2023-02-16; 2023-04-03,236.333; 251.26; 198.87,198.87,,
CAR,CAR,,1M+3M+6M,3,2025-04-21,2025-08-04,105,mid,2.0,8.0,2025-04-29; 2025-05-12; 2025-05-28; 2025-06-09; 2025-06-26; 2025-07-17; 2025-07-29; 2025-09-03,95.89; 109.3; 124.37; 129.955; 189.98; 198.52; 212.81; 162.99,162.99,,
CAR,CAR,,1M+3M+6M,3,2026-03-31,2026-04-27,27,mid,1.0,2.0,2026-04-22; 2026-05-29,847.6999; 181.305,181.305,,
CARG,CARG,,1M+3M+6M,3,2018-10-05,2018-10-08,3,mid,3.0,2.0,2018-11-02; 2018-11-08,46.82; 49.0,49.0,,
CARG,CARG,,1M+3M+6M,3,2022-02-28,2022-03-04,4,mid,2.0,3.0,2022-02-28; 2022-03-22; 2022-03-30,50.03; 45.27; 45.68,45.68,,
CARM,CARM,,1M+3M+6M,3,2016-08-05,2016-09-06,32,small,1.0,1.0,2016-08-16,5.97,5.97,,
CARM,CARM,,1M+3M+6M,3,2018-05-03,2018-05-21,18,small,1.0,2.0,2018-05-02; 2018-05-16,3.5; 3.44,3.44,,
CARM,CARM,,6M,1,2021-06-25,2021-07-02,7,small,11.0,1.0,2021-06-29,4.8,4.8,,
CARM,CARM,,1M,1,2021-10-26,2021-11-09,14,small,10.0,1.0,2021-11-04,1.38,1.38,,
CARR,CARR,,1M,1,2020-05-15,2020-05-26,11,large_plus,12.0,2.0,2020-05-26; 2020-06-05,20.6; 24.4,24.4,,
CARS,CARS,,1M+3M+6M,3,2021-12-03,2021-12-21,18,small,8.0,4.0,2021-12-01; 2021-12-08; 2022-01-05; 2022-02-01,17.66; 19.09; 17.18; 15.99,15.99,,
CART,CART,,1M+3M,2,2024-01-31,2024-03-07,36,mid,5.0,3.0,2024-02-12; 2024-03-25; 2024-04-08,27.99; 38.835; 39.595,39.595,,
CARV,CARV,,1M+3M+6M,3,2021-07-12,2021-08-27,46,small,7.0,4.0,2021-07-09; 2021-08-11; 2021-09-02; 2021-10-05,42.5; 19.98; 20.39; 21.0,21.0,,
CASC^18,CASC,,1M+3M+6M,3,2011-06-24,2011-08-02,39,small,1.0,4.0,2011-07-07; 2011-07-14; 2011-07-21; 2011-09-01,321.18; 329.64; 334.02; 265.2,265.2,,
CASSQ^24,CASSQ,CASS,1M+3M,2,2018-03-12,2018-04-26,45,mid,1.0,3.0,2018-04-09; 2018-04-19; 2018-05-24,50.525; 51.4583; 52.6333,52.6333,,
CAST,CAST,,1M+3M,2,2026-06-22,2026-07-09,17,small,1.0,2.0,2026-06-18; 2026-08-19,12.2; 2.39,2.39,,
CASY,CASY,,3M+6M,2,2008-11-12,2008-11-21,9,small,5.0,1.0,2008-11-19,31.11,31.11,,
CAT,CAT,,1M,1,2008-12-11,2008-12-17,6,large_plus,9.0,3.0,2008-12-10; 2008-12-17; 2009-01-05,44.95; 45.7; 47.12,47.12,,
CATM^21,CATM,,6M,1,2019-08-12,2019-08-16,4,small,13.0,2.0,2019-08-30; 2019-09-12,30.04; 32.6,32.6,,
CATX,CATX,,1M,1,2021-01-11,2021-02-03,23,small,5.0,1.0,2021-01-20,2.81,2.81,,
CATX,CATX,,3M+6M,2,2024-05-15,2024-05-17,2,small,3.0,1.0,2024-05-15,19.05,19.05,,
CATX,CATX,,6M,1,2024-07-26,2024-08-07,12,small,10.0,3.0,2024-07-26; 2024-08-26; 2024-09-10,14.09; 16.55; 16.31,16.31,,
CATX,CATX,,1M+3M,2,2026-02-02,2026-03-10,36,small,2.0,3.0,2026-01-29; 2026-02-23; 2026-03-10,6.16; 5.9; 5.81,5.81,,
CATY,CATY,,1M+3M,2,2008-07-28,2008-10-02,66,small,2.0,4.0,2008-08-11; 2008-09-08; 2008-09-19; 2008-11-04,23.49; 30.2; 35.0; 24.87,24.87,,
CATY,CATY,,6M,1,2008-12-29,2009-01-09,11,small,3.0,1.0,2008-12-31,24.0,24.0,,
CATY,CATY,,1M,1,2010-02-02,2010-02-05,3,small,10.0,2.0,2010-03-12; 2010-03-17,11.35; 11.62,11.62,,
CAVA,CAVA,,3M,1,2023-11-14,2023-12-28,44,mid,13.0,2.0,2023-12-29; 2024-01-24,45.08; 48.69,48.69,,
CAVA,CAVA,,1M+3M+6M,3,2024-05-13,2024-07-10,58,mid,1.0,5.0,2024-05-10; 2024-05-21; 2024-05-30; 2024-06-20; 2024-07-08,80.3349; 81.74; 96.93; 97.6411; 98.69,98.69,,
CAVA,CAVA,,1M+3M+6M,3,2024-11-18,2024-12-03,15,large_plus,6.0,1.0,2024-12-05,153.34,153.34,,
CAVA,CAVA,,1M+3M+6M,3,2025-04-28,2025-04-29,1,large_plus,11.0,3.0,2025-04-28; 2025-05-05; 2025-05-13,93.9496; 97.9771; 101.5,101.5,,
CAVA,CAVA,,1M,1,2026-02-26,2026-03-16,18,mid,11.0,4.0,2026-02-25; 2026-03-18; 2026-04-08; 2026-04-21,86.48; 91.8342; 90.48; 98.79,98.79,,
CB,CB,,1M+6M,2,2008-09-22,2008-10-03,11,large_plus,4.0,4.0,2008-09-19; 2008-10-21; 2008-10-30; 2008-11-13,69.39; 48.77; 53.14; 53.15,53.15,,
CB,CB,,1M+3M+6M,3,2008-11-14,2008-11-18,4,large_plus,3.0,2.0,2008-11-13; 2008-12-08,53.15; 52.73,52.73,,
CB.1^16,CB,,1M+3M+6M,3,2008-09-19,2008-10-02,13,large_plus,1.0,3.0,2008-09-19; 2008-10-21; 2008-10-30,69.39; 48.77; 53.14,53.14,,
CB.1^16,CB,,1M+3M+6M,3,2008-11-13,2008-12-22,39,large_plus,1.0,2.0,2008-11-13; 2008-12-08,53.15; 52.73,52.73,,
CBAT,CBAT,,1M+3M+6M,3,2007-09-28,2007-10-19,21,small,5.0,1.0,2007-09-27,9.79,9.79,,
CBAT,CBAT,,1M+3M+6M,3,2020-09-28,2020-12-08,71,small,1.0,4.0,2020-09-25; 2020-10-06; 2020-11-16; 2021-01-07,3.75; 4.98; 11.4; 8.8,8.8,,
CBAT,CBAT,,6M,1,2021-01-20,2021-02-19,30,small,7.0,2.0,2021-01-25; 2021-02-19,9.57; 9.59,9.59,,
CBAY^24,CBAY,,1M+3M+6M,3,2017-07-25,2017-08-09,15,small,1.0,1.0,2017-07-27,8.2909,8.2909,,
CBAY^24,CBAY,,1M+3M+6M,3,2018-02-09,2018-03-13,32,small,4.0,4.0,2018-02-08; 2018-02-20; 2018-03-05; 2018-04-11,13.25; 15.49; 15.59; 15.0,15.0,,
CBAY^24,CBAY,,1M+3M+6M,3,2019-03-15,2019-03-26,11,small,11.0,3.0,2019-04-02; 2019-04-05; 2019-04-30,13.81; 13.89; 13.55,13.55,,
CBAY^24,CBAY,,1M+3M,2,2020-05-13,2020-06-05,23,small,7.0,3.0,2020-05-12; 2020-06-05; 2020-06-23,4.95; 4.118; 4.24,4.24,,
CBAY^24,CBAY,,1M+3M+6M,3,2020-08-06,2020-11-06,92,small,5.0,5.0,2020-08-10; 2020-09-17; 2020-10-09; 2020-10-19; 2020-10-29,7.09; 7.06; 8.39; 8.71; 9.0,9.0,,
CBAY^24,CBAY,,1M+3M+6M,3,2023-01-30,2023-05-08,98,small,1.0,5.0,2023-02-03; 2023-03-09; 2023-03-17; 2023-04-21; 2023-05-01,8.75; 9.54; 10.05; 10.54; 11.22,11.22,,
CBAY^24,CBAY,,1M+3M+6M,3,2023-07-11,2023-09-27,78,small,2.0,7.0,2023-07-17; 2023-08-01; 2023-08-11; 2023-09-01; 2023-09-12; 2023-10-16; 2023-10-24,12.3327; 13.25; 14.19; 14.3; 18.2; 15.08; 15.85,15.85,,
CBAY^24,CBAY,,1M+3M+6M,3,2023-11-08,2024-01-29,82,small,1.0,7.0,2023-11-24; 2023-12-07; 2023-12-19; 2023-12-28; 2024-01-22; 2024-03-01; 2024-03-11,19.1; 21.92; 23.2499; 25.33; 25.374; 32.35; 32.465,32.465,,
CBB^21,CBB,,1M+3M+6M,3,2020-03-17,2020-04-02,16,small,2.0,1.0,2020-04-17,14.91,14.91,,
CBIO,CBIO,,1M+3M+6M,3,2017-05-19,2017-07-05,47,small,1.0,2.0,2017-05-31; 2017-06-26,78.75; 75.6,75.6,,
CBIO,CBIO,,1M+3M+6M,3,2017-12-12,2018-03-05,83,small,6.0,6.0,2017-12-27; 2018-01-05; 2018-01-26; 2018-02-05; 2018-02-12; 2018-03-06,215.25; 232.35; 405.135; 419.25; 555.0; 473.25,473.25,,
CBLK^19,CBLK,,1M+3M+6M,3,2019-05-15,2019-05-28,13,small,6.0,1.0,2019-05-14,19.12,19.12,,
CBLK^19,CBLK,,1M+3M+6M,3,2019-08-14,2019-08-22,8,small,4.0,2.0,2019-08-16; 2019-08-29,23.27; 26.36,26.36,,
CBM^19,CBM,,1M+3M+6M,3,2015-04-09,2015-04-14,5,small,3.0,2.0,2015-04-13; 2015-05-21,44.22; 41.7,41.7,,
CBM^19,CBM,,1M+3M+6M,3,2015-08-10,2015-08-18,8,small,9.0,1.0,2015-09-17,49.47,49.47,,
CBRE,CBRE,,1M+3M+6M,3,2007-07-26,2007-07-27,1,mid,8.0,1.0,2007-08-17,32.66,32.66,,
CBRE,CBRE,,1M+3M+6M,3,2007-12-18,2007-12-20,2,mid,6.0,1.0,2008-01-25,19.25,19.25,,
CBRE,CBRE,,1M,1,2008-04-02,2008-04-07,5,mid,13.0,2.0,2008-04-21; 2008-05-19,23.06; 24.5,24.5,,
CBRE,CBRE,,3M+6M,2,2008-04-30,2008-05-13,13,mid,9.0,1.0,2008-05-19,24.5,24.5,,
CBRE,CBRE,,1M+3M+6M,3,2009-04-03,2009-10-29,209,small,1.0,8.0,2009-04-17; 2009-04-24; 2009-05-07; 2009-06-02; 2009-06-10; 2009-08-06; 2009-08-21; 2009-09-16,6.13; 7.25; 9.87; 8.6; 9.87; 12.61; 12.41; 13.14,13.14,,
CBRE,CBRE,,1M+3M+6M,3,2011-10-24,2011-11-15,22,mid,4.0,2.0,2011-10-28; 2011-12-27,19.605; 15.53,15.53,,
CBRL,CBRL,,1M+3M+6M,3,2009-02-27,2009-03-31,32,small,1.0,5.0,2009-03-04; 2009-03-23; 2009-03-26; 2009-04-13; 2009-04-22,24.14; 28.95; 29.7; 33.77; 35.18,35.18,,
CBRL,CBRL,,1M,1,2026-06-26,2026-07-02,6,small,11.0,1.0,2026-07-02,55.2,55.2,,
CBRS,CBRS,,1M,1,2026-08-12,2026-08-19,7,large_plus,2.0,1.0,2026-08-12,265.63,265.63,,
CBSH,CBSH,,3M+6M,2,2008-10-01,2008-10-02,1,mid,6.0,2.0,2008-10-01; 2008-11-04,23.0615; 20.236,20.236,,
CBST^15,CBST,,1M+3M+6M,3,2008-11-06,2008-12-17,41,small,3.0,3.0,2008-11-14; 2008-12-04; 2009-01-05,25.75; 28.74; 25.5,25.5,,
CC,CC,,1M+3M+6M,3,2016-02-29,2016-05-26,87,small,1.0,6.0,2016-03-14; 2016-03-21; 2016-04-28; 2016-05-05; 2016-05-12; 2016-05-18,7.15; 7.84; 9.92; 10.38; 10.41; 10.83,10.83,,
CC,CC,,1M+3M+6M,3,2016-08-03,2016-08-16,13,small,3.0,2.0,2016-09-02; 2016-09-23,13.85; 15.29,15.29,,
CC,CC,,1M,1,2019-09-20,2019-09-30,10,mid,5.0,2.0,2019-10-23; 2019-11-05,17.54; 20.23,20.23,,
CC,CC,,1M+3M+6M,3,2019-11-18,2019-11-22,4,mid,5.0,1.0,2019-12-19,19.15,19.15,,
CC,CC,,1M+3M+6M,3,2022-05-18,2022-05-20,2,mid,4.0,2.0,2022-05-18; 2022-06-06,43.0599; 44.947,44.947,,
CC,CC,,1M+3M+6M,3,2024-04-04,2024-04-12,8,mid,1.0,2.0,2024-04-04; 2024-05-13,29.07; 29.21,29.21,,
CC,CC,,1M,1,2026-02-05,2026-02-19,14,mid,9.0,4.0,2026-02-12; 2026-03-10; 2026-03-17; 2026-03-31,21.85; 18.38; 20.08; 22.43,22.43,,
CC,CC,,1M+3M,2,2026-03-19,2026-04-07,19,mid,10.0,4.0,2026-03-17; 2026-03-31; 2026-04-13; 2026-05-05,20.08; 22.43; 23.2; 28.67,28.67,,
CCC,CCC,,1M,1,2026-07-22,2026-07-30,8,mid,9.0,2.0,2026-08-10; 2026-08-19,7.02; 7.68,7.68,,
