date,ticker,adr14,adv30,mktcap,ret_1m,ret_3m,ret_6m,sma10_rising_diff,sma20_rising_diff
2005-01-14,OVTI^16,3.95,57012775.38,974.12,-0.01,0.2,0.4,-0.73,-0.66
2005-01-14,NDZ^14,2.61,208616.37,1843.61,-0.16,-0.18,-0.16,-1.16,-2.35
2005-01-14,NBTF^15,0.63,17397.97,89.14,-0.02,0.05,-0.07,-0.28,0.79
2005-01-14,MSNWQ^11,3.88,418310.2,230.06,-0.19,0.05,0.18,-0.57,-0.69
2005-01-14,FFIS^14,2.29,37887.68,,0.2,0.63,,3.12,4.54
2005-01-14,IESFY,0.0,0.0,791.45,0.0,0.25,0.41,0.01,0.01
2005-01-14,CSBC^12,1.52,79214.51,104.18,0.05,0.11,0.08,-0.08,0.75
2005-01-14,ENO.1^05,0.43,35627.53,856.26,0.07,0.45,0.3,0.23,0.68
2005-01-14,APAC.1^11,4.18,65285.8,82.09,0.05,0.02,-0.02,0.0,-0.02
2005-01-14,BYI^14,4.02,15313149.68,632.31,-0.03,0.11,-0.29,-1.31,0.79
2005-01-14,SERO^06,3.33,13058444.88,624.95,-0.03,-0.01,0.21,-1.44,-1.05
2005-01-14,ODP^25,1.7,27165801.86,5232.68,0.02,0.2,-0.02,-0.32,0.38
2005-01-14,3SDCO^06,0.43,37979.15,,0.01,0.1,0.23,-0.08,0.12
2005-01-14,MCPB,0.0,275.0,,0.04,0.04,0.01,0.81,0.95
2005-01-14,ADVCD^23,5.56,1272.7,0.0,-0.33,-0.23,-0.39,-0.37,-0.64
2005-01-14,AMIT^10,11.57,138.0,19.43,1.0,2.33,-0.02,0.61,0.12
2005-01-14,BOLT.1^14,1.25,12840.43,27.07,0.11,0.33,0.35,0.08,0.03
2005-01-14,3VBAL^07,0.65,23346.15,78.62,0.15,0.25,0.25,1.6,2.11
2005-01-14,3WTPT^06,2.48,0.0,39.1,0.01,0.02,-0.04,0.03,0.0
2005-01-14,ABLSQ^06,3.23,2895148.98,388.11,-0.01,0.11,0.14,-1.07,0.34
2005-01-14,ESCRQ^19,2.96,318253.42,151.11,-0.06,0.22,0.18,-1.5,-0.24
2005-01-14,AHKSY,0.0,2150.57,6893.88,0.03,0.15,0.05,0.62,1.12
2005-01-14,ESP,0.3,11470.0,26.78,0.02,0.01,0.18,0.87,0.47
2005-01-14,PIPR,2.07,5195338.28,897.64,-0.03,0.23,0.13,-1.79,1.05
2005-01-14,PXLW,3.79,7991435.18,524.42,-0.07,0.0,-0.02,-0.14,-0.59
2005-01-14,MTLK,5.84,204150.8,102.99,-0.07,0.12,-0.22,-0.41,0.14
2005-01-14,PSRC^05,4.35,7299351.44,185.41,-0.21,-0.47,-0.35,-1.08,-3.03
2005-01-14,TMP,2.1,332925.83,380.39,-0.08,0.1,0.1,-4.2,-1.04
2005-01-14,FMXLQ^09,5.9,164951.58,120.63,-0.11,0.05,-0.21,-0.29,-0.32
2005-01-14,LNY^10,2.03,10413642.08,737.17,-0.05,0.0,-0.11,-0.97,-0.81
2005-01-14,AHL.1^19,1.25,807369.46,1746.61,0.04,0.07,0.01,0.47,0.59
2005-01-14,PCLE^05,6.42,2641107.34,354.23,-0.15,0.29,-0.15,-0.79,0.06
2005-01-14,ALR^23,4.4,1299469.84,70.53,-0.14,-0.02,0.38,-0.37,0.46
2005-01-14,NXTP.1^06,1.63,66739042.46,5172.11,0.08,0.27,0.38,0.46,1.29
2005-01-14,TGTX,9.5,97992.16,28.93,0.37,0.16,-0.01,0.16,0.16
2005-01-14,3RSVI^06,0.09,4704.99,13.17,0.01,0.06,0.21,0.23,-0.04
2005-01-14,INFY,2.68,40198699.04,17660.05,-0.09,0.04,0.36,-3.99,-0.07
2005-01-14,EVOMY^19,0.0,0.0,11.13,0.11,-0.08,0.41,0.2,-0.34
2005-01-14,HMRZF,0.6,224405.62,27465.92,-0.02,0.15,0.3,-0.41,1.73
2005-01-14,HW^17,3.2,21396863.65,937.11,0.04,0.0,0.2,-0.25,-1.49
2005-01-14,BG,1.95,34384565.02,6143.34,0.03,0.37,0.42,-1.07,3.25
2005-01-14,AU.1^23,2.01,26592466.26,9089.59,-0.09,-0.09,0.05,-2.24,-3.11
2005-01-14,EMKR^25,7.64,1161048.29,143.61,-0.08,0.47,0.04,-0.35,0.48
2005-01-14,YARIY,0.0,120246.89,3770.7,0.0,0.23,0.44,-0.68,0.16
2005-01-14,NLC^11,2.48,13064452.86,2741.18,-0.04,,,-0.52,0.82
2005-01-14,CENF^06,4.76,1038750.38,108.3,-0.09,-0.14,-0.24,-0.29,-0.19
2005-01-14,3CBNH^07,0.6,76490.06,,0.03,-0.02,-0.03,0.08,0.76
2005-01-14,RSRV,3.37,3141.5,12.79,1.41,0.99,0.99,36.92,23.7
2005-01-14,KVPHQ^13,2.17,5817314.48,1031.85,-0.05,0.1,0.03,-0.77,1.23
2005-01-14,IWSY,5.82,156124.61,36.16,-0.22,0.2,0.04,-0.25,-0.05
2005-01-14,PDS,1.95,14018715.89,7722.7,0.07,0.09,0.26,-0.88,-0.03
2005-01-14,NBIX,2.5,21099699.44,1703.33,-0.06,0.0,-0.08,-2.27,0.61
2005-01-14,ARDMQ^20,5.68,898010.87,101.7,-0.16,0.06,1.04,-0.1,0.03
2005-01-14,BZLFY,1.4,180730.9,3864.73,-0.01,0.13,0.01,-0.08,-0.5
2005-01-14,BTUI^15,5.64,28360.37,23.53,0.03,-0.25,-0.34,0.14,0.15
2005-01-14,ZQKSQ^16,2.52,11343557.19,1672.9,0.0,0.19,0.35,-0.97,-0.3
2005-01-14,NWFL,0.88,52756.34,95.47,0.15,0.21,0.32,2.65,2.43
2005-01-14,FCBN^14,0.61,39434.33,467.44,0.01,0.08,0.05,1.0,0.9
2005-01-14,VIDE,7.31,438524.76,122.98,-0.08,-0.22,-0.05,-0.6,-0.82
2005-01-14,PDHO^11,0.0,3067.02,120.0,-0.22,,,-0.7,2.59
2005-01-14,PHRM.^08,4.21,23546788.77,1313.24,-0.2,-0.21,-0.11,-3.28,-3.72
2005-01-14,ALY^11,3.62,104467.8,56.99,0.18,0.01,-0.51,-0.35,1.04
2005-01-14,WHR,2.18,53752116.76,4484.04,0.03,0.21,0.13,0.88,3.63
2005-01-14,SFG^16,1.31,8054299.87,2252.07,-0.02,0.27,0.26,-2.71,1.07
2005-01-14,MOS,3.07,15859719.88,3791.58,-0.15,,,-1.11,-1.62
2005-01-14,TVNB,0.0,0.0,,0.01,0.03,0.03,3.85,9.01
2005-01-14,EMCF^23,0.34,29771.75,33.91,0.07,0.08,0.09,0.61,0.38
2005-01-14,ABKFQ^13,1.19,28684625.32,8802.07,-0.04,0.04,0.13,-1.35,-0.11
2005-01-14,EPC,1.24,16332948.84,3539.41,0.01,0.09,0.1,-0.83,1.07
2005-01-14,3UALAQ^06,8.64,1167368.43,142.95,0.28,0.29,0.06,0.15,0.26
2005-01-14,ATB^08,2.09,4652798.05,337.53,0.02,,,-1.28,0.36
2005-01-14,PSJEY^21,0.0,23280.93,121.87,-0.12,-0.11,-0.15,0.03,-0.52
2005-01-14,VASC^17,3.33,744961.58,137.88,-0.11,0.04,-0.03,-0.43,-0.16
2005-01-14,BKST^05,4.04,3818141.09,307.24,-0.18,-0.16,-0.17,-3.11,-0.43
2005-01-14,GTCB^10,4.32,305669.64,65.5,0.07,0.02,0.04,0.16,0.01
2005-01-14,ZAAP^19,9.48,1427928.62,66.3,-0.14,0.85,0.32,-0.3,-0.51
2005-01-14,TRA^10,3.29,8747086.11,639.06,0.0,0.13,0.38,-0.57,0.57
2005-01-14,GRAN.1^11,2.9,310012.93,320.67,-0.13,0.01,0.02,-1.79,-1.03
2005-01-14,JMPLY,0.0,67257.0,3992.74,-0.02,0.08,0.13,-0.66,-0.66
2005-01-14,PSTA^09,5.04,70696.4,48.93,0.21,0.21,0.14,0.26,0.15
2005-01-14,BFNBQ^14,0.89,28989.47,38.85,-0.02,0.23,0.18,-0.42,-0.89
2005-01-14,APN.1^07,5.08,1347434.1,145.38,0.21,0.47,-0.17,0.59,0.42
2005-01-14,KBAL^23,2.84,609096.16,556.04,-0.02,0.04,0.12,-0.35,0.06
2005-01-14,GLFD^05,5.4,1288959.48,218.81,-0.12,0.1,0.09,-0.22,-0.31
2005-01-14,GIBX,2.48,58431.27,265.6,-0.06,0.71,1.93,-0.21,0.22
2005-01-14,SRX^11,3.47,8712252.0,1566.15,-0.09,0.11,0.41,-3.87,1.17
2005-01-14,THVB,0.23,1099.17,45.52,0.17,0.24,0.39,2.25,1.53
2005-01-14,XBKS^18,0.0,12104.5,92.95,-0.01,-0.02,0.03,-0.04,-0.13
2005-01-14,TPTW,0.27,1324.83,7.12,0.14,0.0,0.33,0.38,0.21
2005-01-14,RDEN^16,3.13,3143877.66,639.62,-0.01,0.06,0.11,-0.37,0.39
2005-01-14,TQNT^15,5.33,6265507.11,496.45,-0.21,-0.1,-0.17,-0.66,-0.36
2005-01-14,HSIC,1.41,31737666.71,2983.75,-0.01,0.19,0.1,-0.1,1.74
2005-01-14,CAGAQ^12,2.7,33056.47,58.2,0.23,0.12,-0.12,1.06,1.31
2005-01-14,LARL^06,1.53,70868.35,42.28,-0.03,-0.05,0.04,-0.1,-2.4
2005-01-14,LCNB,0.19,17138.99,129.25,0.18,0.23,0.22,1.84,1.32
2005-01-14,MOLX^13,1.83,16487648.35,5215.37,-0.06,-0.06,-0.03,-1.69,-0.04
2005-01-14,HIH.1^07,2.94,2149879.62,415.62,-0.01,-0.06,0.01,-0.49,-0.2
2005-01-14,SPAN^17,2.48,24819.82,32.95,0.11,0.28,0.08,0.67,0.77
2005-01-14,3CXBT^14,0.34,4435.83,,-0.09,-0.15,0.11,-0.52,-1.58
2005-01-14,IPAH,5.51,354306.79,58.67,-0.3,-0.26,-0.26,-0.18,-0.61
2005-01-14,AVID^23,2.17,25979437.95,1962.81,0.03,0.25,0.28,-2.19,2.54
2005-01-14,ARWR,8.14,608033.25,57.93,-0.01,0.65,-0.39,-0.45,1.03
2005-01-14,CNTY,6.53,1461583.92,112.33,-0.1,0.27,0.38,-1.08,0.29
2005-01-14,TMR^10,3.11,5300117.53,436.42,0.01,-0.26,-0.23,-0.39,-0.44
2005-01-14,EPHC^13,4.75,151257.25,79.36,0.58,0.5,0.52,0.12,1.59
2005-01-14,ELMS.1^05,1.83,11743.66,13.46,-0.02,-0.02,0.07,-0.06,-0.11
2005-01-14,SRGAQ^23,3.52,1560337.98,259.41,-0.02,0.3,0.01,-0.26,0.52
2005-01-14,RICK,12.11,373301.83,14.25,0.38,0.81,0.53,0.98,0.47
2005-01-14,DAIEY^09,1.42,26208.51,1729.1,0.11,0.25,-0.21,0.25,0.37
2005-01-14,DSIIQ^12,5.54,394152.44,61.87,0.02,0.4,0.38,-0.42,1.11
2005-01-14,BMTC^22,2.58,231916.2,189.1,-0.02,0.09,-0.01,-0.16,1.22
2005-01-14,ARI.3^06,2.02,7397599.85,2294.02,-0.06,0.03,0.14,-1.93,0.23
2005-01-14,DFCLQ^09,3.51,229089.82,188.45,-0.09,0.13,0.2,-0.59,-0.33
2005-01-14,WTFC,1.73,8904941.18,1145.91,-0.06,0.01,0.09,-3.01,-3.63
2005-01-14,FMER^16,1.98,5324312.01,2365.3,-0.05,0.02,0.02,-1.23,0.44
2005-01-14,HAS,1.78,14018784.2,3291.72,0.0,0.02,0.05,-0.33,0.21
2005-01-14,AGE.1^07,1.61,26679045.32,3282.17,0.0,0.2,0.3,-0.21,2.44
2005-01-14,SCRJY^08,3.25,562424.3,1399.41,0.02,0.47,-0.66,0.18,0.08
2005-01-14,INNU^13,0.71,6914.87,1.82,0.39,4.88,2.45,0.26,-0.04
2005-01-14,VERU,5.96,42650.69,39.36,0.11,0.25,-0.25,0.0,0.17
2005-01-14,SMIT,5.09,252404.96,16.11,-0.26,-0.02,0.0,-0.9,-1.08
2005-01-14,QNTA.1^08,3.39,2209350.16,536.18,0.08,0.17,-0.09,0.34,0.2
2005-01-14,LQMT,12.35,515999.35,82.39,-0.26,-0.17,1.47,-0.46,0.0
2005-01-14,DFODQ^21,1.36,20637139.12,5642.52,0.02,0.12,-0.1,-0.28,0.58
2005-01-14,EVGGQ^12,0.43,2046.15,24.62,-0.01,0.12,0.15,-0.73,-0.28
2005-01-14,PNG.1^05,0.64,966674.1,222.27,0.0,-0.03,0.17,-0.04,0.13
2005-01-14,KKGR^05,0.0,0.0,103.26,0.0,0.06,0.16,0.0,0.0
2005-01-14,SABM1^16,0.0,145841.21,15682.94,0.0,0.17,0.2,-0.41,0.09
2005-01-14,AMPLQ^19,4.16,69315.82,76.32,0.07,0.19,0.27,0.09,-0.04
2005-01-14,UWN^19,4.44,1132645.66,174.78,0.22,0.26,0.17,1.06,1.5
2005-01-14,NOBH,3.43,80685.59,86.0,0.03,-0.09,0.05,-1.01,1.51
2005-01-14,3RPRN^07,0.99,41304.29,34.0,-0.09,-0.15,0.02,-0.31,-0.42
2005-01-14,MMTIF,10.16,93479.81,56.44,0.22,0.34,2.53,0.23,0.12
2005-01-14,SGRZ,12.81,593947.23,53.18,0.06,0.56,-0.45,0.13,0.37
2005-01-14,LBSR,4.43,242812.4,54.61,0.29,0.32,0.32,0.03,0.11
2005-01-14,SEE^26,2.01,17879994.78,4261.01,-0.07,0.08,-0.01,-1.91,0.14
2005-01-14,PRU,1.58,100901868.78,27128.78,0.01,0.18,0.18,-1.39,3.34
2005-01-14,MPSI^11,0.0,0.0,0.12,0.0,-0.84,-0.78,0.0,0.0
2005-01-14,IOGPQ^22,4.27,8422516.34,519.81,-0.15,-0.22,-0.22,-1.39,-0.41
2005-01-14,UBNC^22,0.19,3007.98,,0.0,0.05,0.02,0.03,0.46
2005-01-14,FBRWY^11,3.26,1110916.11,8893.69,0.27,0.46,0.58,0.06,0.33
2005-01-14,SRDX^25,3.11,5624567.93,520.14,-0.1,0.17,0.23,-2.47,0.95
2005-01-14,HNIN^17,3.56,757807.09,68.52,0.48,0.45,0.95,0.4,0.11
2005-01-14,BTUUQ^17,2.84,90714446.84,4776.48,0.03,0.37,0.41,-4.57,-0.12
2005-01-14,TRT,1.39,29905.3,14.08,-0.11,0.27,0.13,-0.11,-0.06
2005-01-14,PTCS^12,0.0,22.24,,0.02,0.48,-0.26,0.01,0.0
2005-01-14,EGHT,7.65,7434267.54,172.16,-0.18,0.0,0.85,-0.38,0.01
2005-01-14,PNR,1.69,26244350.0,4128.69,0.0,0.22,0.3,-1.95,1.76
2005-01-14,TMRAY,0.0,8238.9,944.55,-0.04,0.29,0.5,0.03,0.09
2005-01-14,DWAHY,0.0,12245.56,5969.77,0.11,0.18,0.02,2.36,5.13
2005-01-14,ARW,2.17,15465294.84,2763.27,-0.07,0.06,0.0,-0.99,-0.67
2005-01-14,FGFH,0.09,114791.9,72.38,0.01,0.04,0.05,0.73,1.07
2005-01-14,HDNG^18,2.59,323142.6,121.5,0.19,0.29,0.1,1.3,1.85
2005-01-14,ISRG,3.82,18524592.56,1263.96,0.15,0.62,1.09,-0.05,3.86
2005-01-14,MMM,1.41,271325961.18,64073.33,0.06,0.09,0.01,1.08,2.56
2005-01-14,BCH,0.74,135223.23,4148.62,-0.01,0.06,0.14,-0.66,0.99
2005-01-14,ENBP,0.9,19410.3,107.24,0.0,0.14,0.15,0.0,-0.46
2005-01-14,SCLN^17,5.4,701437.73,151.41,-0.21,-0.26,-0.25,-0.41,-0.54
2005-01-14,RRC,3.47,17284024.5,1309.45,0.02,0.25,0.28,-1.21,0.65
2005-01-14,MROI^06,3.96,1232509.91,297.8,-0.12,0.11,0.07,-1.05,-0.89
2005-01-14,FNBM^22,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2005-01-14,LNN,3.8,1364490.34,270.12,-0.19,-0.03,-0.07,-3.22,-2.29
2005-01-14,PSA,2.04,16233002.52,6807.21,-0.05,0.05,0.13,-3.33,0.39
2005-01-14,SGC,1.22,55131.33,107.66,0.02,0.01,-0.04,0.17,0.35
2005-01-14,NLEQ^07,4.07,41955.66,180.42,-0.19,0.12,0.16,-0.9,-0.77
2005-01-14,PSEC,3.7,1045420.56,81.42,-0.16,-0.28,,-0.76,-1.99
2005-01-14,FSL.B^06,2.84,77482632.19,6840.0,-0.01,,,-0.84,
2005-01-14,BAMXF,0.58,85412.14,30723.41,-0.01,0.04,-0.01,0.31,2.03
2005-01-14,BXMT,2.19,975825.01,442.47,0.0,0.09,0.2,-0.25,-1.51
2005-01-14,XETA^11,7.79,74210.54,31.84,0.14,-0.14,-0.31,0.08,0.21
2005-01-14,BBKH^11,0.0,70.07,8.87,1.5,1.0,-0.5,0.12,3.85
2005-01-14,TWX^18,1.81,300059352.73,86509.94,-0.04,0.14,0.12,-0.45,0.9
2005-01-14,CHNEY,1.59,87768.7,340.18,-0.1,0.11,0.08,-1.17,-1.06
2005-01-14,AWRE,5.09,199460.33,100.02,0.02,0.88,0.47,-0.28,-0.04
2005-01-14,WAT,1.87,27342202.01,5517.99,0.03,0.15,0.02,0.07,-0.38
2005-01-14,GMALY,0.0,0.0,2815.86,0.07,0.07,0.16,0.3,0.04
2005-01-14,AHG.^08,1.57,17629516.9,1570.81,0.02,0.11,0.17,-1.07,2.18
2005-01-14,STX,2.79,68460585.52,7730.24,0.05,0.34,0.42,0.52,1.16
2005-01-14,WHG,0.44,71644.79,113.39,-0.01,0.1,0.12,-0.08,0.42
2005-01-14,ENCO^14,6.71,136187.38,33.45,-0.16,-0.19,-0.45,-0.15,0.04
2005-01-14,FMBM,0.0,7873.2,63.21,-0.02,0.07,0.11,0.26,0.29
2005-01-14,OLN,2.33,12786889.69,1444.76,-0.06,0.12,0.23,-1.27,-0.72
2005-01-14,DEBC^16,0.0,533.4,23.94,0.0,0.38,0.46,0.0,9.56
2005-01-14,SRCE,2.3,293975.21,481.46,-0.13,-0.15,0.0,-2.45,-1.36
2005-01-14,DQE^07,1.68,10660955.59,1408.65,0.0,0.07,-0.03,-0.77,0.92
2005-01-14,CMNT.^05,7.34,2309659.9,172.78,0.03,0.63,0.31,-0.62,0.46
2005-01-14,MNST,4.47,4745169.14,368.46,0.12,0.61,0.81,0.93,1.27
2005-01-14,OSIP^10,2.53,181327306.93,3044.12,0.38,0.07,0.13,-2.7,21.6
2005-01-14,RBN^13,1.72,830931.78,330.07,-0.09,0.12,0.08,-1.07,-0.71
2005-01-14,CTEK^22,8.1,37638.39,33.89,0.05,0.5,2.46,-0.42,0.7
2005-01-14,IAAI^05,3.27,754493.26,248.67,0.04,0.31,0.43,-0.38,0.14
2005-01-14,BTDPF,0.11,74676.41,4081.16,0.07,0.2,0.08,0.02,1.05
2005-01-14,WEBC,15.08,2292491.23,61.97,-0.21,0.61,0.77,-3.22,1.81
2005-01-14,HURN,4.06,1221397.06,261.12,0.07,0.18,,0.16,0.15
2005-01-14,IT,2.89,3728330.92,1329.42,-0.08,-0.05,-0.1,-0.66,0.16
2005-01-14,TALN,3.77,238335.97,79.29,0.03,0.54,0.11,0.1,0.14
2005-01-14,MDG^08,3.43,10477824.67,1684.07,-0.05,0.09,0.28,-1.12,-0.9
2005-01-14,OBIE^05,0.69,59270.99,41.41,0.02,0.03,0.51,0.04,0.07
2005-01-14,BAYRY,1.43,3696976.11,23221.74,-0.08,0.14,0.16,-2.09,0.39
2005-01-14,CAST.3^15,0.2,6615.17,,0.02,0.07,0.11,0.04,0.19
2005-01-14,BLC^13,1.84,7679470.07,2899.49,-0.07,0.07,-0.01,-0.96,0.25
2005-01-14,NVDA,3.93,153479179.61,3661.67,-0.08,0.56,0.42,-0.9,1.45
2005-01-14,GNLB^09,10.26,4138462.55,463.68,0.18,0.79,-0.48,0.01,0.3
2005-01-14,CRED.1^12,2.58,120152.8,85.12,0.11,0.07,-0.21,0.25,0.65
2005-01-14,ATML^16,4.71,29030854.23,1627.76,-0.09,0.0,-0.25,-0.43,-0.1
2005-01-14,HOFF^07,25.87,11728574.8,34.82,2.47,0.89,0.52,0.74,0.65
2005-01-14,CLDA^11,2.88,61125.74,54.19,-0.08,-0.25,-0.21,-0.85,-0.13
2005-01-14,3SSFC^14,0.83,6324.29,29.21,0.01,-0.04,0.0,0.15,0.05
2005-01-14,NXTI.1^11,4.73,32007.07,21.72,-0.09,0.08,0.12,-0.08,-0.08
2005-01-14,GSAC,10.44,166607.73,55.33,-0.28,-0.34,0.05,-0.97,-0.59
2005-01-14,HYC^11,4.0,3205127.26,281.43,-0.07,-0.21,-0.3,-0.2,-0.21
2005-01-14,QUMU^23,2.55,291342.73,149.21,0.06,0.11,0.09,0.02,0.58
2005-01-14,UNF,2.59,1173672.62,641.94,0.3,0.4,0.28,5.44,2.94
2005-01-14,SKE.2^05,2.58,9786496.24,1089.59,-0.04,-0.07,-0.18,-1.68,-1.2
2005-01-14,CRDF,0.0,1011.88,64.69,0.06,0.12,,0.09,-0.06
2005-01-14,EFIN^25,0.0,9213.01,,0.01,0.06,0.06,-0.06,0.42
2005-01-14,HARL,0.77,22854.2,68.56,-0.06,0.02,-0.05,0.38,0.15
2005-01-14,CRE.4^06,2.6,9918919.27,1746.07,-0.07,-0.02,0.04,-1.22,-0.56
2005-01-14,PECS^05,4.04,1802002.06,356.16,-0.1,-0.02,0.13,-0.94,-0.83
2005-01-14,DUSA.1^12,2.75,1631021.59,240.68,0.07,0.46,0.4,0.32,1.03
2005-01-14,TWAV.^07,4.9,714913.23,118.36,-0.01,0.13,-0.18,0.06,-0.03
2005-01-14,LWLG,2.0,4437.98,,-0.13,0.33,-0.58,0.06,-0.03
2005-01-14,TOPP.1^07,2.97,813888.36,394.51,0.0,0.02,0.07,0.03,-0.07
2005-01-14,CSVI^22,3.11,119518.5,261.54,0.28,0.39,0.68,0.73,6.8
2005-01-14,NOC,1.73,106868182.07,18854.63,-0.07,0.03,-0.01,-2.87,-2.18
2005-01-14,PTZ^05,0.89,4300030.28,1366.65,-0.01,0.27,0.4,-0.87,1.09
2005-01-14,HWEN^21,3.01,7534.06,7.87,-0.01,0.04,-0.03,-0.24,0.06
2005-01-14,PHGD^24,152.0,0.0,,0.0,0.0,0.0,0.0,0.0
2005-01-14,SOHO^26,1.08,558424.8,59.62,,,,-0.02,
2005-01-14,NTZ^26,1.65,222493.67,575.99,-0.02,0.01,0.02,-0.5,0.08
2005-01-14,BBBK,0.45,36741.09,66.38,-0.02,0.01,-0.01,-0.38,1.31
2005-01-14,HFBK,0.19,2665.56,33.06,0.0,0.07,0.09,-0.44,0.56
2005-01-14,ORFR^18,11.19,32668.99,15.9,0.43,0.79,1.62,0.35,0.57
2005-01-14,MTN,1.71,4094469.0,766.56,-0.02,0.19,0.16,-0.99,-0.23
2005-01-14,SEBC,0.64,4661.09,87.56,0.0,0.0,-0.03,0.93,1.6
2005-01-14,SUHJY,0.0,229366.71,22110.81,-0.08,-0.03,0.12,-0.54,-0.3
2005-01-14,SVM.Z^07,1.5,6280702.79,4159.33,-0.02,0.04,0.13,-0.49,0.31
2005-01-14,PLYR,0.0,868.0,47.29,0.02,-0.01,0.05,0.42,0.38
2005-01-14,EPIQ^16,2.74,1139371.53,249.22,-0.02,-0.13,0.07,-0.62,-0.26
2005-01-14,EIDSY^05,7.63,243973.55,224.36,-0.08,-0.22,-0.25,-0.07,-0.05
2005-01-14,ASVI^08,4.18,5956579.29,528.67,-0.02,0.06,0.37,-4.7,2.41
2005-01-14,BRSI,8.14,92360.73,22.52,0.4,0.47,0.48,0.37,0.74
2005-01-14,SMMX^10,5.68,5874562.21,840.59,-0.17,0.12,0.14,-4.17,-1.34
2005-01-14,CTRA^26,2.44,8376705.34,1355.65,-0.05,0.0,0.02,-2.12,-2.04
2005-01-14,MDLZ,1.16,48787381.87,58957.29,-0.03,0.09,0.14,-1.0,0.35
2005-01-14,RIC^17,3.15,117702.2,67.5,0.06,0.06,0.27,-0.12,0.01
2005-01-14,HU^06,1.17,6544307.17,1713.2,-0.05,-0.01,0.01,-1.25,-1.19
2005-01-14,NFP^13,2.12,4259690.83,1245.11,-0.03,0.47,0.14,-1.43,2.05
2005-01-14,NICH,6.15,67441.66,6.22,-0.09,-0.08,0.03,0.13,-1.14
2005-01-14,SMICY^21,2.33,3754779.7,3709.51,-0.14,-0.09,0.01,-0.67,-1.38
2005-01-14,CAMD^10,4.93,2221077.36,139.25,-0.24,-0.22,-0.26,-0.65,-1.88
2005-01-14,ADRNY,1.7,4811195.8,12191.05,0.09,0.22,0.14,0.39,0.33
2005-01-14,GILT,3.33,636329.4,131.64,0.05,0.1,0.42,0.23,-0.1
2005-01-14,BKEAY,0.0,439939.44,4463.99,-0.04,0.04,0.02,-0.04,-0.02
2005-01-14,HCC.1^15,1.59,10729213.61,2109.77,0.0,0.1,0.02,0.21,-0.42
2005-01-14,SPDC,5.32,15858821.42,487.01,0.08,0.12,0.17,1.18,0.95
2005-01-14,SHOO,2.61,571495.13,240.98,-0.04,0.1,-0.01,-0.1,0.16
2005-01-14,LNCMQ^16,0.0,324.0,2.01,0.25,-0.17,-0.13,0.21,-0.97
2005-01-14,CBLAQ^21,2.22,13618568.23,2205.11,-0.06,0.12,0.24,-5.21,0.34
2005-01-14,HTH,2.79,4891892.31,540.01,-0.02,-0.03,-0.12,-0.84,1.09
2005-01-14,VRX.1^10,2.45,15265128.14,2121.46,-0.04,0.1,0.36,-1.34,1.03
2005-01-14,VHI,1.69,550739.46,5580.82,0.0,0.04,0.3,-0.16,0.18
2005-01-14,ELMG^11,3.17,529511.01,175.62,-0.15,-0.16,-0.02,-0.56,-0.25
2005-01-14,CDWC^07,2.07,36403399.71,5406.26,-0.03,0.06,0.07,-1.37,-0.79
2005-01-14,CONNQ^25,3.06,841280.67,429.78,-0.03,0.17,0.06,-0.65,-0.54
2005-01-14,SENEB,0.0,3438.76,122.54,0.0,0.01,-0.01,0.12,-0.39
2005-01-14,DAR,3.31,878698.16,269.1,0.03,0.06,-0.06,0.08,0.22
2005-01-14,CHNGQ,3.19,37211.72,5.62,0.18,5.71,5.98,0.84,3.41
2005-01-14,DRRAQ^08,3.98,1079339.12,178.85,-0.04,0.5,0.11,-0.9,0.72
2005-01-14,QNBC,0.98,76910.48,99.1,-0.01,0.04,0.03,-0.52,0.41
2005-01-14,LZB,2.19,6899463.11,722.98,-0.13,0.05,-0.2,-1.11,-0.47
2005-01-14,RDY,1.85,3777918.85,1406.42,-0.08,0.05,0.01,-1.3,0.41
2005-01-14,WGR^06,2.52,12441369.7,2052.7,-0.02,-0.02,-0.16,-1.56,-0.7
2005-01-14,STEC.1^13,6.02,1203995.85,207.41,-0.2,-0.12,0.26,-0.39,-0.56
2005-01-14,OKS^17,1.37,4621073.59,2241.45,0.03,0.09,0.21,0.37,0.25
2005-01-14,ORKLY,0.0,4268.79,6676.9,-0.02,0.11,0.24,-0.78,1.5
2005-01-14,WOLF.1^12,3.44,19007133.27,124.5,-0.02,,,-0.81,
2005-01-14,CVP^09,1.48,979034.62,301.83,0.02,0.02,0.06,0.56,0.52
2005-01-14,FRPC^26,14.81,0.0,36.0,0.06,0.06,0.04,0.9,2.55
2005-01-14,CIBH,0.0,188.32,,0.18,3.27,3.27,0.29,1.13
2005-01-14,SCSC,3.02,6617659.7,811.99,0.0,-0.1,0.07,-0.18,-2.69
2005-01-14,PBNC.1^05,1.55,40363.79,26.88,0.17,-0.05,0.08,0.7,2.24
2005-01-14,ARBA^12,5.37,14294505.67,846.6,-0.24,0.24,0.53,-3.1,-1.09
2005-01-14,ALNT,4.23,110594.5,42.81,0.17,0.42,0.28,0.18,0.44
2005-01-14,COOPQ^14,1.11,38713.29,78.64,-0.02,0.0,0.2,0.11,-0.4
2005-01-14,MPWR,8.32,1035192.02,58.64,-0.37,,,-1.86,
