date,ticker,adr14,adv30,mktcap,ret_1m,sma10_rising_diff,sma20_rising_diff,qualifies_1m
2023-10-31,IBRX,10.36,12583991.25,1655.62,0.85,0.56,0.09,True
2023-10-31,LIANY,8.97,15445918.15,422.58,1.67,1.32,0.54,True
2023-10-31,MLGO,18.98,15439262.01,135.52,0.17,0.61,0.05,True
2023-10-31,MSTR,5.31,236958192.68,5010.88,0.22,61.59,26.08,True
2023-10-31,NEO,5.04,12170034.85,1735.98,0.15,1.55,0.32,True
2023-10-31,NKTX,20.2,13652596.58,100.07,0.45,0.51,0.29,True
2023-10-31,SNAP,5.38,249223564.45,14896.61,0.13,0.56,0.27,True
2023-10-31,TPST,39.85,127010701.21,56.23,12.23,1.41,3.54,True
2023-11-01,APLS^26,5.6,111121039.73,5536.37,0.35,3.09,3.66,True
2023-11-01,BHVN,5.13,36430219.11,2108.27,0.27,1.22,6.82,True
2023-11-01,BTAIQ,9.09,14249223.85,88.35,0.83,0.15,0.01,True
2023-11-01,CDE,6.64,14755628.47,900.57,0.19,0.17,0.23,True
2023-11-01,FYBR^26,6.14,51287533.97,4070.11,0.19,0.86,2.08,True
2023-11-01,HL,5.16,24668228.04,2555.79,0.12,0.21,0.1,True
2023-11-01,HLIT,6.05,24721105.12,1086.62,0.11,0.61,0.38,True
2023-11-01,IBRX,10.98,13682058.37,1655.62,1.11,0.74,0.18,True
2023-11-01,LIANY,9.37,15598826.9,422.58,1.76,1.61,0.69,True
2023-11-01,MLGO,19.16,15448360.79,135.52,0.29,0.46,0.13,True
2023-11-01,MSTR,5.32,243284353.37,5010.88,0.32,70.47,32.91,True
2023-11-01,NEO,5.22,12250580.1,1735.98,0.17,1.4,0.51,True
2023-11-01,NKTX,21.69,13686294.26,100.07,0.47,0.22,0.34,True
2023-11-01,SNAP,5.35,248296102.63,14896.61,0.16,0.51,0.38,True
2023-11-01,TPST,39.31,127261443.78,56.23,11.33,0.64,3.72,True
2023-11-01,VSXY,6.1,46177902.67,1439.86,0.1,2.54,0.13,True
2023-11-02,APLS^26,5.1,110480631.73,5536.37,0.28,2.75,4.31,True
2023-11-02,BHVN,5.26,37710132.52,2108.27,0.27,1.2,6.86,True
2023-11-02,BPMC^25,5.83,37308427.49,3314.22,0.24,3.13,0.24,True
2023-11-02,BTAIQ,10.43,14606675.97,88.35,0.75,0.3,0.12,True
2023-11-02,CLSK,9.16,51275026.8,633.47,0.3,0.5,0.01,True
2023-11-02,COIN,6.0,612379162.97,16396.34,0.16,0.74,0.1,True
2023-11-02,FYBR^26,5.83,51537196.28,4070.11,0.35,0.53,2.27,True
2023-11-02,GPCR,5.05,68002775.86,2494.22,0.22,6.77,28.04,True
2023-11-02,HUT,7.6,18746201.89,467.56,0.26,0.3,0.02,True
2023-11-02,IBRX,10.59,15083266.84,1655.62,1.59,1.01,0.28,True
2023-11-02,LIANY,9.39,15688058.06,422.58,1.96,1.89,0.83,True
2023-11-02,MLGO,16.32,15454432.71,135.52,0.49,0.21,0.23,True
2023-11-02,MSTR,5.27,257172199.85,5010.88,0.44,79.71,40.9,True
2023-11-02,NKTX,21.63,13757845.05,100.07,0.4,0.08,0.38,True
2023-11-02,SNAP,5.14,252734978.57,14896.61,0.22,0.49,0.52,True
2023-11-02,VSXY,5.98,47204813.44,1439.86,0.24,2.24,0.53,True
2023-11-03,ACLX^26,5.85,21521219.51,1518.93,0.31,0.82,0.06,True
2023-11-03,AMC,6.73,179699911.85,1814.97,0.3,0.06,1.75,True
2023-11-03,APLS^26,5.56,108535287.65,5536.37,0.28,2.25,4.63,True
2023-11-03,BPMC^25,5.84,39082169.12,3314.22,0.3,4.81,0.95,True
2023-11-03,BTAIQ,9.94,15051523.5,88.35,0.89,0.56,0.26,True
2023-11-03,CDE,6.09,14228829.73,900.57,0.21,0.06,0.27,True
2023-11-03,CLSK,9.27,53060221.49,633.47,0.2,0.53,0.08,True
2023-11-03,FYBR^26,5.64,53004292.22,4070.11,0.45,0.44,2.52,True
2023-11-03,GPCR,5.23,68211004.62,2494.22,0.27,5.77,27.43,True
2023-11-03,HUT,7.43,18811378.26,467.56,0.24,0.37,0.05,True
2023-11-03,IBRX,11.11,16259585.29,1655.62,1.68,1.27,0.39,True
2023-11-03,LIANY,10.07,15822386.52,422.58,1.8,2.16,0.97,True
2023-11-03,MSTR,5.12,268424108.8,5010.88,0.4,89.56,47.35,True
2023-11-03,NKTX,19.04,13894504.95,100.07,0.73,0.01,0.44,True
2023-11-03,RIOT,7.09,209157309.36,1895.42,0.24,0.88,0.03,True
2023-11-03,VSXY,5.69,48291294.52,1439.86,0.34,1.77,0.88,True
2023-11-06,ACLX^26,5.75,22200122.64,2135.12,0.3,2.48,0.51,True
2023-11-06,AMC,6.31,181731449.76,2126.39,0.33,0.3,1.68,True
2023-11-06,BPMC^25,5.91,39930404.8,3614.13,0.2,6.9,1.51,True
2023-11-06,BTAIQ,10.17,16263767.07,135.3,0.83,0.84,0.4,True
2023-11-06,CLSK,9.64,54427645.87,679.26,0.25,0.48,0.13,True
2023-11-06,FYBR^26,5.49,53844906.51,5057.63,0.36,0.68,2.66,True
2023-11-06,GPCR,5.34,68764025.89,2556.79,0.23,4.92,26.53,True
2023-11-06,HLIT,5.38,25415459.29,1194.3,0.22,0.22,0.77,True
2023-11-06,HUT,7.91,18923371.44,520.49,0.25,0.37,0.07,True
2023-11-06,IBRX,12.34,16945234.6,2503.46,1.42,1.48,0.51,True
2023-11-06,LIANY,9.91,15878474.9,431.89,1.77,2.44,1.11,True
2023-11-06,LMND,5.79,23862716.14,1203.58,0.47,0.36,0.48,True
2023-11-06,MSTR,5.1,276198467.94,5592.22,0.44,94.07,53.42,True
2023-11-06,NKTX,11.65,13958827.33,112.27,0.7,0.01,0.51,True
2023-11-06,RIOT,7.6,212444899.9,2262.98,0.25,1.07,0.07,True
2023-11-06,VSXY,5.51,48616758.94,1522.27,0.4,1.5,1.17,True
2023-11-07,ACLX^26,5.65,23682642.65,2135.12,0.33,4.05,0.98,True
2023-11-07,ASAN,5.15,49786048.06,4319.31,0.22,0.16,1.08,True
2023-11-07,BHVN,5.39,40381302.39,2420.89,0.26,1.26,6.67,True
2023-11-07,BPMC^25,5.6,40544169.08,3614.13,0.24,8.76,2.15,True
2023-11-07,BTAIQ,10.65,16701346.04,135.3,0.75,1.19,0.47,True
2023-11-07,FYBR^26,5.42,54440053.84,5057.63,0.33,0.85,2.81,True
2023-11-07,GPCR,5.37,68747627.1,2556.79,0.29,4.4,25.32,True
2023-11-07,HLIT,5.24,25662795.12,1194.3,0.22,0.2,0.88,True
2023-11-07,IBRX,12.65,17317434.9,2503.46,1.59,1.63,0.63,True
2023-11-07,JKS,5.79,32963829.42,1774.07,0.22,0.7,1.5,True
2023-11-07,LIANY,10.0,15932341.66,431.89,1.77,2.4,1.26,True
2023-11-07,LMND,5.98,24369347.64,1203.58,0.48,0.93,0.74,True
2023-11-07,MSTR,5.16,283549419.63,5592.22,0.43,90.49,60.44,True
2023-11-07,NKTX,11.15,13993702.62,112.27,0.69,0.01,0.55,True
2023-11-07,PI,5.11,30035134.57,1831.45,0.27,10.18,1.75,True
2023-11-07,VSXY,5.66,48748545.69,1522.27,0.32,1.35,1.33,True
2023-11-08,ACLX^26,6.06,24649859.24,2135.12,0.27,5.75,1.36,True
2023-11-08,BHVN,5.5,36624941.14,2420.89,0.17,1.49,6.35,True
2023-11-08,BPMC^25,5.67,40727560.63,3614.13,0.17,10.93,2.67,True
2023-11-08,BTAIQ,11.72,17080320.97,135.3,0.67,1.42,0.55,True
2023-11-08,CLLS,8.86,10050040.9,157.05,0.71,0.76,0.07,True
2023-11-08,FUBO,7.28,30529948.94,875.55,0.21,0.19,0.01,True
2023-11-08,FYBR^26,5.5,54277973.06,5057.63,0.27,1.22,2.86,True
2023-11-08,GPCR,5.38,68256337.05,2556.79,0.23,4.17,24.09,True
2023-11-08,HLIT,5.05,25511706.92,1194.3,0.18,0.16,0.98,True
2023-11-08,IBRX,13.77,17703737.34,2503.46,1.47,1.79,0.75,True
2023-11-08,JKS,5.59,32629585.7,1774.07,0.18,1.98,1.54,True
2023-11-08,LIANY,10.32,15973807.97,431.89,1.79,2.27,1.4,True
2023-11-08,LMND,6.56,24554128.17,1203.58,0.37,1.55,0.93,True
2023-11-08,MSTR,5.14,291836446.3,5592.22,0.39,84.76,67.8,True
2023-11-08,NEO,5.23,14589034.31,1947.72,0.32,1.09,1.65,True
2023-11-08,RYTM,5.87,12569829.62,1534.63,0.16,2.02,0.42,True
2023-11-09,ACLX^26,6.41,24979092.1,2135.12,0.22,7.14,1.92,True
2023-11-09,BPMC^25,5.95,40928353.98,3614.13,0.13,10.45,3.26,True
2023-11-09,BTAIQ,12.06,17279571.13,135.3,0.5,1.59,0.66,True
2023-11-09,CLLS,9.46,10091512.32,157.05,0.66,0.93,0.14,True
2023-11-09,COIN,6.06,709232788.84,19875.76,0.17,6.69,3.61,True
2023-11-09,FYBR^26,5.76,54352562.45,5057.63,0.21,1.34,2.92,True
2023-11-09,HLIT,5.2,25492035.94,1194.3,0.14,0.21,1.0,True
2023-11-09,HUT,9.04,19928199.52,520.49,0.13,0.26,0.16,True
2023-11-09,IBRX,18.13,18327733.8,2503.46,0.98,1.79,0.85,True
2023-11-09,LIANY,10.42,16011976.73,431.89,1.72,2.07,1.55,True
2023-11-09,LMND,7.56,25604422.93,1203.58,0.21,2.08,1.1,True
2023-11-09,MARA,9.2,316376896.51,1977.84,0.13,0.65,0.29,True
2023-11-09,MSTR,5.39,319524547.75,5592.22,0.46,83.84,77.46,True
2023-11-09,NEO,5.28,14684525.51,1947.72,0.23,0.98,1.91,True
2023-11-09,PI,5.02,30554378.15,1831.45,0.21,12.36,4.26,True
2023-11-09,RYTM,6.23,12622185.4,1534.63,0.13,2.45,0.58,True
2023-11-10,ACLX^26,6.38,25483657.23,2135.12,0.24,8.65,2.54,True
2023-11-10,BPMC^25,5.82,41308804.23,3614.13,0.17,10.26,3.84,True
2023-11-10,BTAIQ,11.8,17700153.68,135.3,0.61,1.81,0.77,True
2023-11-10,CBAY^24,5.51,27015150.36,1811.07,0.2,1.66,0.86,True
2023-11-10,CLLS,9.33,10124809.63,157.05,0.78,1.12,0.21,True
2023-11-10,COIN,5.76,725303477.27,19875.76,0.21,9.17,5.02,True
2023-11-10,FYBR^26,5.72,54081020.2,5057.63,0.17,1.61,2.96,True
2023-11-10,HLIT,5.02,24830872.91,1194.3,0.15,0.27,1.05,True
2023-11-10,HUT,8.86,20378679.53,520.49,0.16,0.23,0.2,True
2023-11-10,IBRX,17.01,18756631.77,2503.46,1.25,1.74,0.96,True
2023-11-10,LIANY,10.63,16047162.65,431.89,1.71,1.84,1.69,True
2023-11-10,MARA,8.47,324180677.49,1977.84,0.22,0.61,0.49,True
2023-11-10,NEO,5.24,14529179.92,1947.72,0.26,1.08,2.12,True
2023-11-10,RYTM,6.18,12738830.06,1534.63,0.15,3.4,0.75,True
2023-11-10,TGTX,8.4,61379489.67,1618.78,0.43,2.97,0.13,True
2023-11-10,VSXY,5.23,47808060.66,1522.27,0.23,0.34,2.25,True
2023-11-13,ACLX^26,6.35,25964751.67,2177.22,0.37,9.78,3.1,True
2023-11-13,BPMC^25,5.85,41333799.25,3558.5,0.2,10.12,4.55,True
2023-11-13,BTAIQ,11.98,18241080.55,150.76,0.84,1.86,0.91,True
2023-11-13,CBAY^24,5.51,27353950.92,1804.43,0.34,1.51,1.06,True
2023-11-13,CLLS,9.06,10145478.2,180.71,0.74,1.31,0.28,True
2023-11-13,COIN,5.48,728341187.61,21525.12,0.24,11.23,6.21,True
2023-11-13,CRSP,7.14,86183944.28,4162.12,0.21,10.11,0.46,True
2023-11-13,FLNA,12.52,31188876.61,818.85,0.54,5.21,1.35,True
2023-11-13,IBRX,15.02,19473944.92,2076.2,1.71,1.61,1.08,True
2023-11-13,LIANY,8.47,16086977.25,438.32,1.93,1.61,1.83,True
2023-11-13,METC,5.61,11706932.27,922.4,0.85,1.46,2.94,True
2023-11-13,NEO,5.04,14493194.69,2010.22,0.32,1.23,2.31,True
2023-11-13,PI,5.0,31067069.95,1911.94,0.38,13.05,7.14,True
2023-11-13,RYTM,6.27,12724456.0,1619.42,0.18,4.07,1.05,True
2023-11-13,TGTX,8.08,61695791.35,1495.83,0.47,3.2,0.44,True
2023-11-13,VSXY,5.5,47557217.92,1521.49,0.24,0.39,2.44,True
2023-11-14,ACLX^26,6.16,26850525.11,2177.22,0.43,10.99,3.77,True
2023-11-14,AFRM,6.07,304343921.78,6713.27,0.4,4.33,0.41,True
2023-11-14,BPMC^25,5.47,42908172.4,3558.5,0.32,9.89,5.29,True
2023-11-14,BTAIQ,16.09,19410353.47,150.76,0.39,1.77,0.99,True
2023-11-14,CLLS,9.17,10150807.43,180.71,0.83,1.5,0.36,True
2023-11-14,CRSP,6.82,87710349.29,4162.12,0.25,12.22,1.23,True
2023-11-14,FLNA,10.44,31614919.6,818.85,0.5,4.83,1.94,True
2023-11-14,FUBO,7.5,32281470.54,747.14,0.25,0.37,0.09,True
2023-11-14,FYBR^26,5.44,53189366.33,4751.33,0.24,1.95,2.95,True
2023-11-14,IBRX,14.12,19952747.41,2076.2,1.79,1.49,1.2,True
2023-11-14,LIANY,7.63,16116051.81,438.32,1.92,1.35,1.98,True
2023-11-14,METC,6.27,13776299.8,922.4,0.82,2.17,3.04,True
2023-11-14,MSTR,5.34,357320839.41,6272.6,0.42,81.11,105.26,True
2023-11-14,RYTM,6.19,14358622.68,1619.42,0.32,5.01,1.63,True
2023-11-14,TGTX,7.63,62636845.47,1495.83,0.65,3.44,0.78,True
2023-11-14,VSXY,5.28,47251803.33,1521.49,0.29,0.56,2.6,True
2023-11-15,ACLX^26,6.37,28892541.33,2177.22,0.45,12.51,4.59,True
2023-11-15,AFRM,6.11,313484548.9,6713.27,0.4,5.28,0.99,True
2023-11-15,BTAIQ,15.61,19218131.08,150.76,0.5,1.6,1.09,True
2023-11-15,CLLS,8.87,10368334.67,180.71,1.11,1.39,0.45,True
2023-11-15,COIN,5.16,765715954.37,21525.12,0.31,14.41,8.33,True
2023-11-15,CRSP,6.81,88969534.18,4162.12,0.3,13.14,2.33,True
2023-11-15,FLNA,9.85,31453729.21,818.85,0.71,4.06,2.61,True
2023-11-15,IBRX,12.6,20576675.14,2076.2,1.86,1.39,1.35,True
2023-11-15,LIANY,6.96,16139332.81,438.32,1.72,1.07,2.12,True
2023-11-15,METC,6.62,15099127.45,922.4,0.76,2.77,3.15,True
2023-11-15,MSTR,5.14,376004939.77,6272.6,0.57,79.29,114.31,True
2023-11-15,NKTX,8.37,14120499.48,99.62,0.69,0.14,0.44,True
2023-11-15,OSCR,5.62,10118133.96,1552.46,0.45,1.58,0.39,True
2023-11-15,RYTM,6.33,15078491.97,1619.42,0.37,5.69,2.16,True
2023-11-15,TGTX,7.98,64623882.59,1495.83,0.68,3.22,1.13,True
2023-11-15,VSXY,5.17,46388013.89,1521.49,0.29,0.93,2.71,True
2023-11-16,AAOI,7.34,16309636.54,332.8,0.71,3.35,0.1,True
2023-11-16,ACLX^26,6.4,30778091.51,2177.22,0.49,12.81,5.72,True
2023-11-16,BTAIQ,16.1,19275748.34,150.76,0.47,1.49,1.19,True
2023-11-16,CBAY^24,5.58,29341782.6,1804.43,0.28,1.14,1.83,True
2023-11-16,CLLS,10.0,10409650.89,180.71,0.98,1.18,0.53,True
2023-11-16,CRSP,6.44,94158810.47,4162.12,0.36,13.8,3.61,True
2023-11-16,EDIT,7.06,12049952.42,625.3,0.28,1.79,0.33,True
2023-11-16,FLNA,9.27,31323205.21,818.85,0.56,2.83,3.16,True
2023-11-16,IBRX,12.06,21032280.87,2076.2,1.88,1.18,1.51,True
2023-11-16,LIANY,6.22,16174278.16,438.32,1.82,0.78,2.26,True
2023-11-16,METC,8.41,16817387.93,922.4,0.32,3.22,3.2,True
2023-11-16,MSPR,37.95,38587754.14,2886893.28,2.7,4.68,0.05,True
2023-11-16,MSTR,5.26,390209941.87,6272.6,0.46,71.71,120.83,True
2023-11-16,OSCR,5.9,10749407.36,1552.46,0.35,1.7,0.53,True
2023-11-16,RYTM,6.25,15458335.68,1619.42,0.44,6.16,2.73,True
2023-11-16,TGTX,8.03,65054644.71,1495.83,0.66,2.93,1.48,True
2023-11-17,AAOI,7.39,16872327.55,332.8,0.68,3.42,0.52,True
2023-11-17,ACLX^26,6.26,32164869.76,2177.22,0.63,12.74,6.84,True
2023-11-17,BTAIQ,14.94,19387277.37,150.76,0.52,1.22,1.3,True
2023-11-17,CLLS,9.51,10452650.9,180.71,1.2,1.02,0.64,True
2023-11-17,CRSP,6.28,107460042.01,4162.12,0.68,14.25,5.42,True
2023-11-17,EDIT,6.82,12603404.49,625.3,0.48,1.73,0.58,True
2023-11-17,FLNA,8.43,31729600.59,818.85,0.64,1.94,3.76,True
2023-11-17,IBRX,11.67,21622665.02,2076.2,2.02,0.97,1.67,True
2023-11-17,IOVA,7.4,24281745.32,970.46,0.53,0.59,0.07,True
2023-11-17,KYMR,7.21,12227202.25,804.59,0.66,4.44,0.35,True
2023-11-17,LIANY,5.78,16198824.28,438.32,2.05,0.53,2.4,True
2023-11-17,MSPR,38.33,38746583.58,2886893.28,2.93,4.93,0.55,True
2023-11-17,MSTR,5.12,397005509.22,6272.6,0.47,64.34,126.48,True
2023-11-17,OSCR,5.88,10909485.36,1552.46,0.45,1.82,0.68,True
2023-11-17,TGTX,7.41,66177189.32,1495.83,0.75,2.6,1.87,True
2023-11-17,TMDX,6.02,59830831.02,1872.01,0.63,20.96,0.81,True
2023-11-20,AAOI,7.16,18293355.89,453.09,0.95,3.65,1.0,True
2023-11-20,ACLX^26,6.87,33088505.12,2641.27,0.62,12.18,7.96,True
2023-11-20,BEAM,6.62,36923128.21,2238.92,0.73,3.93,0.95,True
2023-11-20,CLLS,9.64,10500540.85,198.79,1.38,0.9,0.76,True
2023-11-20,CRSP,6.71,125411131.72,5315.39,0.83,15.16,7.31,True
2023-11-20,EDIT,6.57,13633736.74,797.32,0.69,1.78,0.86,True
2023-11-20,EJH,15.4,10251809.26,61.63,1.49,1.53,1.46,True
2023-11-20,FLNA,7.89,32043522.87,939.05,0.6,1.3,4.44,True
2023-11-20,IBRX,11.52,22280482.1,2763.82,2.14,0.8,1.81,True
2023-11-20,IOVA,7.11,27498394.77,1234.47,0.66,0.62,0.23,True
2023-11-20,KYMR,7.08,12626898.47,1076.66,0.75,4.84,0.97,True
2023-11-20,LIANY,5.48,16221308.15,444.75,1.99,0.26,2.54,True
2023-11-20,MSPR,39.96,38890539.62,3653469.47,3.06,3.76,0.99,True
2023-11-20,OSCR,5.79,11410457.99,1661.64,0.65,2.01,0.87,True
2023-11-20,TGTX,7.16,67780972.66,1766.6,0.92,2.51,2.29,True
2023-11-20,TMDX,6.09,59271836.78,2241.71,0.69,24.04,2.85,True
2023-11-21,AAOI,8.06,18570176.17,453.09,0.99,3.75,1.41,True
2023-11-21,ACLX^26,7.13,33578478.35,2641.27,0.57,11.23,8.86,True
2023-11-21,BEAM,7.61,38129058.36,2238.92,0.6,3.68,1.57,True
2023-11-21,BNKK,13.37,18588944.19,126.62,2.86,1.36,0.69,True
2023-11-21,BTAIQ,15.02,18715540.96,120.43,0.61,0.53,1.5,True
2023-11-21,CLLS,8.8,10521647.38,198.79,1.35,0.81,0.87,True
2023-11-21,CRSP,7.18,133212665.76,5315.39,0.76,14.36,8.84,True
2023-11-21,EDIT,7.31,13963385.55,797.32,0.63,1.66,1.06,True
2023-11-21,EJH,16.49,10106868.09,61.63,1.32,1.54,1.53,True
2023-11-21,FLNA,7.83,32038186.58,939.05,0.61,0.55,4.93,True
2023-11-21,IBRX,12.09,22641076.05,2763.82,1.67,0.63,1.89,True
2023-11-21,KYMR,8.3,12830400.11,1076.66,0.58,4.71,1.43,True
2023-11-21,MSPR,46.76,39032640.12,3653469.47,3.0,3.19,1.34,True
2023-11-21,OSCR,5.95,12179351.45,1661.64,0.61,2.01,1.04,True
2023-11-21,TGTX,6.76,68994689.34,1766.6,0.84,2.31,2.6,True
2023-11-21,TMDX,6.52,58734843.1,2241.71,0.65,22.84,4.81,True
2023-11-22,AAOI,8.26,18856639.91,453.09,0.84,3.81,1.87,True
2023-11-22,ACLX^26,6.26,34295533.65,2641.27,0.65,10.63,10.04,True
2023-11-22,BNKK,24.09,26429666.26,126.62,1.86,1.48,0.83,True
2023-11-22,BTAIQ,14.79,18536326.22,120.43,0.62,0.26,1.55,True
2023-11-22,CLLS,8.03,10536953.28,198.79,1.52,0.69,1.0,True
2023-11-22,CRSP,6.72,137824674.25,5315.39,0.73,14.38,10.81,True
2023-11-22,EDIT,7.23,14362928.2,797.32,0.58,1.69,1.28,True
2023-11-22,EJH,15.95,10202793.88,61.63,1.65,1.65,1.61,True
2023-11-22,FLNA,8.03,32149679.22,939.05,0.57,0.12,4.99,True
2023-11-22,IBRX,10.44,23266544.49,2763.82,1.85,0.52,2.02,True
2023-11-22,IOVA,7.39,28029726.38,1234.47,0.54,0.74,0.44,True
2023-11-22,KYMR,7.36,12899802.78,1076.66,0.64,4.63,2.02,True
2023-11-22,MSPR,50.9,39142008.85,3653469.47,2.9,2.44,1.77,True
2023-11-22,OSCR,5.67,12669641.77,1661.64,0.68,1.94,1.24,True
2023-11-22,TGTX,6.2,69529903.87,1766.6,0.87,2.12,2.98,True
2023-11-22,TMDX,6.34,57041673.66,2241.71,0.64,21.48,7.12,True
2023-11-24,AAOI,8.12,18743850.64,453.09,0.74,3.85,2.39,True
2023-11-24,ACLX^26,5.65,34091725.97,2641.27,0.57,10.26,11.34,True
2023-11-24,ALPN^24,6.76,10055474.13,776.06,0.68,0.85,2.08,True
2023-11-24,BNKK,25.14,27700484.58,126.62,2.1,1.63,0.98,True
2023-11-24,CLLS,7.43,10551915.33,198.79,1.85,0.61,1.12,True
2023-11-24,CRSP,6.66,140934300.32,5315.39,0.71,15.04,12.68,True
2023-11-24,EDIT,6.39,14379297.68,797.32,0.63,1.82,1.5,True
2023-11-24,EJH,16.46,10150599.89,61.63,1.41,1.74,1.69,True
2023-11-24,IBRX,10.27,23487306.81,2763.82,1.37,0.57,2.1,True
2023-11-24,KYMR,6.85,12684499.92,1076.66,0.62,4.91,2.58,True
2023-11-24,MDGL,5.31,61229004.1,3483.62,0.58,33.5,17.94,True
2023-11-24,MSPR,57.87,39182200.72,3653469.47,2.86,1.71,2.12,True
2023-11-24,OSCR,5.43,12553275.11,1661.64,0.69,1.94,1.46,True
2023-11-24,RYTM,5.81,16122219.24,1924.41,0.57,7.12,5.86,True
2023-11-24,TGTX,5.87,69346610.65,1766.6,0.73,2.09,3.33,True
2023-11-24,TMDX,6.27,55804645.26,2241.71,0.72,20.7,9.64,True
2023-11-27,AAOI,7.84,19730698.85,463.4,1.04,4.12,2.95,True
2023-11-27,ACLX^26,5.68,34628010.66,2548.94,0.64,9.65,12.61,True
2023-11-27,AFRM,5.99,357926010.75,7850.61,0.75,4.68,4.68,True
2023-11-27,ALPN^24,5.96,10171334.94,843.34,0.7,0.83,2.47,True
2023-11-27,ARVN,6.76,10826726.24,1169.72,0.68,4.61,1.71,True
2023-11-27,BNKK,20.75,30904855.7,144.54,3.09,1.87,1.17,True
2023-11-27,CLLS,7.14,10564939.42,197.43,1.86,0.49,1.24,True
2023-11-27,CRSP,6.64,144611906.53,5478.24,0.83,15.44,14.66,True
2023-11-27,EDIT,6.43,14438680.88,862.54,0.6,1.98,1.8,True
2023-11-27,EJH,16.73,10211507.01,65.51,1.21,1.78,1.75,True
2023-11-27,IBRX,9.59,23868838.48,2750.47,1.5,0.62,2.15,True
2023-11-27,KYMR,7.19,12749040.8,1105.48,0.73,5.07,3.16,True
2023-11-27,MSPR,36.57,39195733.8,2457393.15,3.06,1.26,2.44,True
2023-11-27,OSCR,5.49,12773722.49,1873.44,0.71,1.85,1.68,True
2023-11-27,TGTX,5.6,69302800.27,1871.98,0.79,2.01,3.69,True
2023-11-27,TMDX,6.12,54941833.1,2295.22,0.76,20.05,12.1,True
2023-11-28,AAOI,7.92,20919697.1,463.4,1.06,4.09,3.54,True
2023-11-28,ACLX^26,6.23,35932711.46,2548.94,0.59,9.08,13.49,True
2023-11-28,AFRM,6.01,399603079.88,7850.61,0.86,5.09,5.63,True
2023-11-28,ALPN^24,5.81,10190122.78,843.34,0.75,1.0,2.81,True
2023-11-28,ARVN,6.84,11245693.81,1169.72,0.7,5.24,2.36,True
2023-11-28,BNKK,24.71,31871888.37,144.54,2.44,2.01,1.32,True
2023-11-28,CLLS,6.11,10604101.03,197.43,2.1,0.41,1.37,True
2023-11-28,CRSP,6.25,147927037.6,5478.24,0.66,16.0,16.42,True
2023-11-28,EDIT,6.09,14597043.4,862.54,0.62,2.16,2.06,True
2023-11-28,EJH,15.02,10324302.39,65.51,1.45,1.78,1.85,True
2023-11-28,IBRX,9.87,24208870.47,2750.47,0.91,0.64,2.12,True
2023-11-28,KYMR,6.81,12233474.93,1105.48,0.74,5.21,3.73,True
2023-11-28,MSPR,34.48,39225258.4,2457393.15,1.93,0.55,2.73,True
2023-11-28,OSCR,5.19,12934740.63,1873.44,0.73,1.83,1.89,True
2023-11-28,TGTX,5.35,69928664.07,1871.98,0.74,1.97,3.99,True
2023-11-28,TMDX,5.25,55186402.83,2295.22,0.83,18.83,14.58,True
2023-11-29,AAOI,8.21,22215651.33,463.4,1.09,3.86,4.05,True
2023-11-29,AFRM,5.84,430722751.26,7850.61,0.97,5.15,6.48,True
2023-11-29,ALPN^24,5.59,10560424.58,843.34,0.65,1.18,3.14,True
2023-11-29,ARVN,6.42,11573459.53,1169.72,0.73,5.39,2.95,True
2023-11-29,BNKK,24.99,32549820.92,144.54,2.45,2.08,1.47,True
2023-11-29,CLLS,6.46,10617903.54,197.43,1.96,0.3,1.51,True
2023-11-29,CRSP,6.45,151224233.92,5478.24,0.77,15.74,18.13,True
2023-11-29,EDIT,6.08,14913583.95,862.54,0.69,2.18,2.29,True
2023-11-29,EJH,16.4,10519059.87,65.51,1.18,1.65,1.93,True
2023-11-29,IOVA,6.99,28890063.82,1415.36,0.6,1.14,0.99,True
2023-11-29,KYMR,7.4,11752164.72,1105.48,0.77,4.88,4.32,True
2023-11-29,LMND,6.05,34573834.31,1174.39,0.71,1.49,4.26,True
2023-11-29,MDGL,5.35,61491439.13,3856.31,0.64,41.59,30.94,True
2023-11-29,TGTX,5.41,70315763.85,1871.98,0.78,1.8,4.24,True
2023-11-29,TMDX,5.06,55743064.96,2295.22,0.89,16.9,17.05,True
2023-11-29,TWST,6.75,21074686.4,1392.17,0.6,5.7,3.22,True
2023-11-30,AAOI,10.0,26111069.19,463.4,0.86,3.42,4.39,True
2023-11-30,AFRM,5.66,446346800.56,7850.61,0.98,5.15,7.34,True
2023-11-30,ALPN^24,5.72,10888905.49,843.34,0.59,1.26,3.45,True
2023-11-30,BNKK,23.95,33370380.2,144.54,2.45,2.2,1.63,True
2023-11-30,CDNA,5.07,10027489.88,524.67,0.89,2.42,2.8,True
2023-11-30,CLLS,6.5,10629482.02,197.43,2.01,0.3,1.46,True
2023-11-30,COIN,5.1,1041214412.14,26765.09,0.69,23.01,25.63,True
2023-11-30,CRSP,6.63,154877464.16,5478.24,0.71,15.54,19.17,True
2023-11-30,EDIT,6.1,15228158.2,862.54,0.68,2.16,2.48,True
2023-11-30,EJH,17.23,10555434.7,65.51,1.12,1.37,1.99,True
2023-11-30,IOVA,6.82,30631024.42,1415.36,0.66,1.18,1.11,True
2023-11-30,KYMR,6.87,11114258.52,1105.48,0.87,4.49,4.97,True
2023-11-30,LMND,5.96,35256307.7,1174.39,0.65,1.12,4.62,True
